book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_22,3,ROI_50.png,170940,407,420,0.336,"['haddock', 'tintin']","[0.941, 0.932]","[0.928, 0.897, 0.843]",3,['1'],"{0: 'haddock', 1: 'NaN', 2: 'NaN'}","['delighted! ', 'thanks. colombani, my tintin. My friends : ', 'hello! ']"
T_22,3,ROI_51.png,162506,386,421,0.279,['haddock'],[0.736],[0.956],1,['1'],{0: 'haddock'},"['nothing, skipper. constant atmospheric pressure, light south-easterly wind, cloudy skies : everything normal. see you later! ']"
T_22,3,ROI_52.png,176399,419,421,0.356,"['tintin', 'snowy']","[0.849, 0.816]","[0.831, 0.821, 0.804]",3,"['1', '2', '3']","{0: 'tintin', 1: 'snowy', 2: 'tintin'}","['bit short of charm, that fellow! ', ""He's the new navigator. The other fell ill in tehran.... Replaced by Colombani. "", 'oaf. ']"
T_22,3,ROI_53.png,192432,456,422,0.304,"['tintin', 'haddock']","[0.934, 0.859]","[0.785, 0.645]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","['so that\'s him, who never laughs "" ""?. ', 'ah. comes my carreidas will be pleased to meet the first man to set foot on the Moon.... ']"
T_22,4,ROI_59.png,140193,333,421,0.309,['haddock'],[0.822],[0.869],1,['1'],{0: 'haddock'},"[""But he's a good the same : he's taken the little emigrant under his wing.... good for him ) ""]"
T_22,4,ROI_60.png,218596,518,422,0.284,['haddock'],[0.92],"[0.962, 0.86]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['5 References ', 'Mr. Carreidas, allow me to introduce my friends : were the first men on the Moon, do you remember?. ']"
T_22,4,ROI_61.png,178504,421,424,0.15,"['haddock', 'tintin']","[0.964, 0.886]","[0.926, 0.828, 0.805, 0.676]",4,"['1', '2', '3', '4']","{0: 'tintin', 1: 'tintin', 2: 'haddock', 3: 'tintin'}","['!', '?', ""It's an honour to meet you. Mr. Carreidas. "", '?']"
T_22,4,ROI_62.png,174294,414,421,0.212,"['haddock', 'tintin']","[0.955, 0.855]",[0.832],1,['1'],{0: 'tintin'},"[""hm.l. He's Mr. Spalding. the secretary of Mr. Carreidas. Here is Mr. Carreidas.... ""]"
T_22,4,ROI_63.png,170505,405,421,0.364,"['haddock', 'calculus']","[0.976, 0.863]","[0.897, 0.759]",2,['2'],"{0: 'NaN', 1: 'calculus'}","[""won't shake unhygienic. But indeed I think vaguely heard about you in connection with some sort of expedition. "", ""what's that?. ""]"
T_22,4,ROI_64.png,95030,442,215,0.195,['calculus'],[0.908],[0.854],1,['1'],{0: 'calculus'},"[""May 13. there's something that. ""]"
T_22,4,ROI_65.png,101465,455,223,0.047,['calculus'],[0.932],[0.842],1,['1'],{0: 'calculus'},"['and frey, wresto ']"
T_22,4,ROI_66.png,66330,335,198,0.411,[],['NONE'],[0.707],1,[],{0: 'NaN'},['well gracious?. pyou are. trespi. no. mean. priesti. prestigdii. ta. ']
T_22,4,ROI_67.png,132748,308,431,0.0,['haddock'],[0.84],[],0,[],{},[]
T_22,4,ROI_68.png,105420,251,420,0.127,[],['NONE'],[0.956],1,[],{0: 'NaN'},['hahaha. prestidigitator. ']
T_22,4,ROI_69.png,171304,392,437,0.0,"['haddock', 'calculus']","[0.948, 0.852]",[],0,[],{},[]
T_22,4,ROI_70.png,75733,349,217,0.286,[],['NONE'],[0.624],1,[],{0: 'NaN'},['taaah. AAAA H. ']
T_22,4,ROI_71.png,102900,245,420,0.252,[],['NONE'],[0.954],1,[],{0: 'NaN'},"[""But... Hal Hal. but I'm adjust thinking. that's more. Hal Hal. ""]"
T_22,4,ROI_72.png,221340,527,420,0.338,"['tintin', 'calculus']","[0.941, 0.703]","[0.88, 0.867, 0.776, 0.756, 0.75]",5,['5'],"{0: 'NaN', 1: 'NaN', 2: 'NaN', 3: 'NaN', 4: 'tintin'}","['Indeed, Mr. carreidas. ', ""This hasn't happened for years. "", 'Have you noticed? ', 'Yes, Mr. Carreidas. ', 'Yes, Mr. Carreidas. ']"
T_22,4,ROI_73.png,205869,489,421,0.178,"['calculus', 'tintin']","[0.929, 0.837]","[0.867, 0.833, 0.764]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['Let us drink a toast. Spalding! ', 'very well, Mr. carreidas. ', 'We need to commemorate it! ']"
T_22,5,ROI_76.png,136404,324,421,0.291,[],['NONE'],"[0.967, 0.937]",2,[],"{0: 'NaN', 1: 'NaN'}","['Certainly. Mr. carreidas. ', ""Order the family mixture don't you think. Spalding? It's more economical. ""]"
T_22,5,ROI_77.png,192432,456,422,0.425,"['haddock', 'tintin']","[0.974, 0.913]","[0.928, 0.801]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['love the stuff! ', ""Yes, it's long last laughed : this is something to be celebrated properly. glass of Sani-Cola : it's very healthy drink, with chlorophyll. Will you have some? ""]"
T_22,5,ROI_78.png,205640,485,424,0.261,[],['NONE'],"[0.947, 0.898]",2,[],"{0: 'NaN', 1: 'NaN'}","['read in a newspaper that you are going to attend this Congress in Sydney. is that right?. ', ""to Japan?. no, we're going to the congress. in sydney. ""]"
T_22,5,ROI_79.png,51153,289,177,0.0,[],['NONE'],[],0,[],{},[]
T_22,5,ROI_80.png,176400,420,420,0.259,['haddock'],[0.849],"[0.896, 0.882]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","['Black sheep? ', 'Tell me, Captain, you, as an old sailor, you must like ba. back. ']"
T_22,5,ROI_81.png,59774,247,242,0.0,[],['NONE'],[],0,[],{},[]
T_22,5,ROI_82.png,135141,321,421,0.483,['haddock'],[0.914],[0.889],1,['1'],{0: 'haddock'},"['er. say. was in the Merchant Marine, you understand?. on one of my forebears. seemed to appreciated that kind of pursuit. ']"
T_22,5,ROI_83.png,66700,290,230,0.302,[],['NONE'],[0.789],1,[],{0: 'NaN'},"['sydney. Sydney... But, in that case. ']"
T_22,5,ROI_84.png,42402,222,191,0.355,[],['NONE'],[0.715],1,[],{0: 'NaN'},"[""tileships. battieships. something. you're keen on?. ""]"
T_22,5,ROI_85.png,139682,331,422,0.298,['haddock'],[0.81],"[0.951, 0.938]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['er. occasionally. have, yes. ', 'No, no, I\'m talking the \' game : the game "" Battleships. \' ']"
T_22,5,ROI_86.png,124320,296,420,0.225,[],['NONE'],"[0.946, 0.914, 0.836]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['Now, listen to me carefully. ', 'Yes, Mr. carreidas. ', 'spalding. ']"
T_22,5,ROI_87.png,267540,637,420,0.305,"['haddock', 'calculus']","[0.961, 0.792]","[0.912, 0.892, 0.732, 0.661]",4,"['2', '4']","{0: 'NaN', 1: 'haddock', 2: 'NaN', 3: 'calculus'}","['but, Mr. Carreidas. ', '25 References ', 'these gentlemen will be travelling with us. Have their airline tickets cancelled and their baggage transferred to our aircraft. ', 'sorry. but. ']"
T_22,5,ROI_88.png,177660,423,420,0.325,['tintin'],[0.933],"[0.859, 0.786, 0.721]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['very well, Mr. Carreidas. ', ""Don't think. Spalding. and just do as you're fold! "", 'No, Mr. Carreidas, but I just thought that.... ']"
T_22,5,ROI_89.png,217560,518,420,0.28,['haddock'],[0.875],"[0.895, 0.732, 0.629]",3,['2'],"{0: 'NaN', 1: 'haddock', 2: 'NaN'}","['fiddlesticks, drink up! ', ""It's most kind of you. Mr. Carreidas, but really we wouldn't want to.... "", 'Patience! The hour of reckoning. will come! ']"
T_22,5,ROI_90.png,135983,323,421,0.426,[],['NONE'],"[0.823, 0.77]",2,[],"{0: 'NaN', 1: 'NaN'}","['But before anything. warn the ', 'doing passengers on Qantas. Flight 714 to Sydney are asked to proceed immediately to Gate Number 3 for boarding. ']"
T_22,6,ROI_93.png,224280,534,420,0.376,"['haddock', 'tintin']","[0.967, 0.919]","[0.896, 0.896, 0.646]",3,"['2', '3']","{0: 'NaN', 1: 'tintin', 2: 'haddock'}","[""Don't worry about all that : spalding will see to it. "", ""But then there's snowy. who's such a restless traveller, and. "", ""but. Our luggage, Mr. Carreidas. and the reser. vations we've booked. ""]"
T_22,6,ROI_94.png,55440,336,165,0.277,['tintin'],[0.938],[0.906],1,['1'],{0: 'tintin'},['snowy.... restless. great snakes. ']
T_22,6,ROI_95.png,166239,393,423,0.253,"['haddock', 'tintin']","[0.959, 0.949]",[0.958],1,['1'],{0: 'tintin'},"[""vanished. He can't stand a leash.... me, I'm going to look ""]"
T_22,6,ROI_96.png,84568,341,248,0.0,['tintin'],[0.922],[],0,[],{},[]
T_22,6,ROI_97.png,116482,278,419,0.141,['tintin'],[0.944],[0.766],1,[],{0: 'NaN'},['Where the devil has he gone off to?. ']
T_22,6,ROI_98.png,167181,399,419,0.864,[],['NONE'],"[0.643, 0.606]",2,[],"{0: 'NaN', 1: 'NaN'}","['hello. Yes... Listen.... The chief must be war- perpetual cold has just. invited three fellows on board.... friends of the pilot, apparent- bumped into ', 'hello, listen. chief must be war- invited three fellows on board. friends ly. bumped into them. by. So, you understand. everything is off! ']"
T_22,6,ROI_99.png,139440,332,420,0.471,[],['NONE'],[0.853],1,[],{0: 'NaN'},"['Too late. Spalding : the plan is all in place. And anyway, the chief is not going to abandon his project passengers... So, carry out the orders. ']"
T_22,6,ROI_100.png,101220,241,420,0.315,[],['NONE'],[0.944],1,[],{0: 'NaN'},"['But. Walter, with three more passengers - gers, the business risks failure. and if. ']"
T_22,6,ROI_101.png,140280,334,420,0.252,"['tintin', 'snowy']","[0.936, 0.893]","[0.861, 0.829]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['Ah.l There you are, you de- linguent! Come on, come here! ', 'bother! that leash again! ']"
T_22,6,ROI_102.png,96600,230,420,0.0,[],['NONE'],[],0,[],{},[]
T_22,6,ROI_103.png,136175,325,419,0.315,['tintin'],[0.886],[0.922],1,['1'],{0: 'tintin'},"[""know you hate this, but it's the rule. Look, I have to point it on you, however much iit me. ""]"
T_22,6,ROI_104.png,165032,392,421,0.053,['tintin'],[0.762],[0.797],1,[],{0: 'NaN'},['2 1 ']
T_22,6,ROI_105.png,177650,418,425,0.504,['tintin'],[0.957],"[0.942, 0.703]",2,['1'],"{0: 'tintin', 1: 'NaN'}","[""I'm sorry for all the trouble! "", ""is I didn't see you... I.... had. er. make a quick call.... must sort baggage. ""]"
T_22,6,ROI_106.png,121264,286,424,0.275,['tintin'],[0.921],"[0.894, 0.88]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['see you later! ', ""Oh! It's a pleasure. see you later! ""]"
T_22,6,ROI_107.png,241956,564,429,0.322,"['snowy', 'tintin']","[0.865, 0.818]","[0.74, 0.733, 0.706]",3,"['1', '2']","{0: 'tintin', 1: 'tintin', 2: 'NaN'}","[""a cousin?. That's a likely story! "", 'doing This is the last call for passengers booked on Qantas Flight 714 to Sydney. Please proceed immediately to Gate number 3. ', ""He was spying. on I'm sure of it! ""]"
T_22,7,ROI_110.png,222709,529,421,0.378,"['haddock', 'calculus']","[0.942, 0.94]","[0.922, 0.773]",2,['1'],"{0: 'calculus', 1: 'NaN'}","['equestrian sport? In the poast, And not only riding!. As you may guessed. participated in almost everly sport. ', 'and you, Professor, are you also Battleships enthusiast? ']"
T_22,7,ROI_111.png,160401,381,421,0.562,['calculus'],[0.89],"[0.913, 0.906]",2,['1'],"{0: 'calculus', 1: 'NaN'}","['Tennis, swimming, football. rugby, fencing. skating.... I did them all, tell you. And the martial arts too, and wrestling. boxing and savate, or French boxing. ', 'savatel?. ']"
T_22,7,ROI_112.png,147700,350,422,0.417,[],['NONE'],[0.882],1,[],{0: 'NaN'},"['no, I said savate. they : make me laugh. today. their judo and their karate. now savate, that I can tell you. was a real martial art! ']"
T_22,7,ROI_113.png,162085,385,421,0.261,['tintin'],[0.939],[0.942],1,[],{0: 'NaN'},['Take this for example : the kick to the face : that was my igreat Watch! Follow the movement carefully.... ']
T_22,7,ROI_114.png,196240,446,440,0.037,['calculus'],[0.786],[0.842],1,['1'],{0: 'calculus'},['hop! ']
T_22,7,ROI_115.png,56030,431,130,0.0,[],['NONE'],[],0,[],{},[]
T_22,7,ROI_116.png,52030,430,121,0.0,[],['NONE'],[],0,[],{},[]
T_22,7,ROI_117.png,74820,430,174,0.0,['calculus'],[0.79],[],0,[],{},[]
T_22,7,ROI_118.png,224393,533,421,0.392,"['haddock', 'tintin']","[0.93, 0.923]","[0.894, 0.85, 0.828]",3,['2'],"{0: 'NaN', 1: 'haddock', 2: 'NaN'}","['ha. quite extraordinary. your friend! ', 'so when are you going to stop acting the goats. ', ""Yes, clearly. I'm little out of practice. But with training. I'm sure it will quickly come back. ""]"
T_22,7,ROI_119.png,127680,304,420,0.197,['haddock'],[0.899],[0.957],1,['1'],{0: 'haddock'},"['hm. was saying.... er. You should be more careful, Cuthbert! ']"
T_22,7,ROI_120.png,178920,426,420,0.223,['haddock'],[0.811],"[0.951, 0.88]",2,[],"{0: 'NaN', 1: 'NaN'}","[""ah. It's none too soon. "", 'Everything has been arranged, Mr. Carreidas. We can leave. ']"
T_22,7,ROI_121.png,165784,391,424,0.162,['haddock'],[0.978],"[0.805, 0.757]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['so, Captain. are you coming? ', 'Yes, IN ']"
T_22,7,ROI_122.png,104234,247,422,0.361,[],['NONE'],[0.932],1,[],{0: 'NaN'},"['Spalding told the truth : the sneezer has picked up three passengers. Too bad for you, my dear fellows. but. but. ']"
T_22,7,ROI_123.png,263728,622,424,0.0,"['haddock', 'tintin', 'snowy']","[0.802, 0.777, 0.771]",[],0,[],{},[]
T_22,8,ROI_126.png,409212,972,421,0.256,['tintin'],[0.76],[0.609],1,[],{0: 'NaN'},"[""And here's my latest baby : the Carreidas 160. assengers and a crew of four. At 39,000 feet altitude, it can reach a Turbomeca turbo-jets, specially developed for it. give a total of 18.500 pounds of thrust. ""]"
T_22,8,ROI_127.png,127260,303,420,0.262,[],['NONE'],[0.9],1,[],{0: 'NaN'},['But what makes it cutting edge is its swing wing mechanism which.... ']
T_22,8,ROI_128.png,186900,445,420,0.151,['tintin'],[0.876],[0.739],1,[],{0: 'NaN'},"[""Ah.l. There's Gino, my Neapolitan steward. Have you. spot ""]"
T_22,8,ROI_129.png,189871,451,421,0.209,"['haddock', 'tintin']","[0.821, 0.784]","[0.879, 0.769]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['Ah. It must be goldberg. ', 'six. Signor Commendatore, a call from New York. ']"
T_22,8,ROI_130.png,156140,370,422,0.285,"['haddock', 'tintin', 'calculus']","[0.949, 0.882, 0.728]","[0.958, 0.874]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['Do board, gentlemen. Gino, you go now and take care guests. ', 'bene, signor. commendatore. ']"
T_22,8,ROI_131.png,195344,464,421,0.255,[],['NONE'],[0.906],1,[],{0: 'NaN'},"['Hello. Yes. sale. well?. Three works by Picasso, some Braques, and Remoirs. "" pah. don\'t know anymore where to hang ']"
T_22,8,ROI_132.png,105250,250,421,0.427,[],['NONE'],[0.926],1,[],{0: 'NaN'},"[""What's that you say? after them?. In that case. buy. what?. a11 And at whatever the prigel ""]"
T_22,8,ROI_133.png,232944,552,422,0.331,"['haddock', 'tintin']","[0.941, 0.885]","[0.841, 0.766, 0.762, 0.679, 0.659]",5,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN', 3: 'NaN', 4: 'NaN'}","['think you already know Columbani, the navigator. Well, this is Hans Boehm. our new radio ', 'delighted! ', 'pleased to ', 'well, well!. ', 'know Columbani, the navigator. Beehm, our new radio operator. ']"
T_22,8,ROI_134.png,160317,379,423,0.349,['tintin'],[0.947],[0.94],1,[],{0: 'NaN'},"[""yes. We haven't had much luck on this viaggio... The other radio operator was knocked down by a petrol tanker at ""]"
T_22,8,ROI_135.png,224296,529,424,0.261,"['haddock', 'tintin']","[0.877, 0.7]",[0.698],1,[],{0: 'NaN'},"[""But presto, il Signor Spalding, find replacement rapido. Because it Signor molto intelligente, you know, it Signor Spalding. It's. ""]"
T_22,8,ROI_136.png,154700,364,425,0.056,['tintin'],[0.898],"[0.687, 0.635]",2,"['1', '2']","{0: 'tintin', 1: 'tintin'}","['?', '?']"
T_22,9,ROI_138.png,202440,482,420,0.147,['tintin'],[0.837],[0.9],1,[],{0: 'NaN'},['is caught my foot in this damn. er. telephone flex. ']
T_22,9,ROI_139.png,149520,356,420,0.351,[],['NONE'],"[0.933, 0.912, 0.885]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['grotesque. spalding. ', ""you're making fool of yourself. spalding.... quite ridiculous. "", 'but I... Mr. Carreidas. ']"
T_22,9,ROI_140.png,178083,423,421,0.205,['tintin'],[0.741],[0.755],1,[],{0: 'NaN'},"['complete button, that\'s what you are, spalding. "" Hal Hal Hal Hal. Hot.Hot.Hot. ']"
T_22,9,ROI_141.png,41760,232,180,0.0,[],['NONE'],[],0,[],{},[]
T_22,9,ROI_142.png,122767,293,419,0.427,[],['NONE'],[0.852],1,[],{0: 'NaN'},"[""Jumping stock exchanges. if. think about it : that's the third time I've laughed today. What's up? If this goes on. I'll have to go and see my doctor. ""]"
T_22,9,ROI_143.png,151076,358,422,0.203,"['haddock', 'tintin']","[0.913, 0.905]",[0.972],1,['1'],{0: 'haddock'},"['Well! Gentlemen, please take your seats and fasten your seat belts for take-off. ']"
T_22,9,ROI_144.png,158672,376,422,0.281,[],['NONE'],"[0.947, 0.934]",2,[],"{0: 'NaN', 1: 'NaN'}","['bene, signor commenda- tore. ', ""I'll sit in my usual work table.... ""]"
T_22,9,ROI_145.png,53743,223,241,0.0,[],['NONE'],[],0,[],{},[]
T_22,9,ROI_146.png,123774,294,421,0.312,['tintin'],[0.918],[0.874],1,[],{0: 'NaN'},['could have sworn that he gave him. a wink. why?. Strange things. are going on here.... ']
T_22,9,ROI_147.png,223327,533,419,0.182,"['calculus', 'haddock']","[0.925, 0.896]","[0.929, 0.687]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['willingly. ', 'And now, Captain, what do you say to a game of Battleships? ']"
T_22,9,ROI_148.png,183120,436,420,0.173,[],['NONE'],"[0.913, 0.836]",2,[],"{0: 'NaN', 1: 'NaN'}","['good. ', 'Your Gastralgy! Signor Commenda- tore. And everything is ready. ']"
T_22,9,ROI_149.png,105846,767,138,0.378,[],['NONE'],[0.664],1,[],{0: 'NaN'},['Kemajoran control tower to Golf Fox : proceed to runway. You have been cleared for take-off. ']
T_22,9,ROI_150.png,214289,509,421,0.119,[],['NONE'],[0.917],1,[],{0: 'NaN'},"['Hello, hello, XB42. The bird is flying to its cage.... ']"
T_22,9,ROI_151.png,210158,767,274,0.0,[],['NONE'],[],0,[],{},[]
T_22,10,ROI_154.png,141616,334,424,0.0,[],['NONE'],[],0,[],{},[]
T_22,10,ROI_155.png,224190,530,423,0.228,['haddock'],[0.894],"[0.888, 0.693]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['Ah.l Good. ', ""C4,D4.E43. Well! Captain, that's not a bad start : you've sunk one of my submarines. The two other shots landed in the water. ""]"
T_22,10,ROI_156.png,71421,399,179,0.504,['haddock'],[0.972],[0.784],1,['1'],{0: 'haddock'},"[""That's a good Now to light up a good pipe.... hope the smoke doesn't bother young ""]"
T_22,10,ROI_157.png,92169,399,231,0.053,['haddock'],[0.98],[0.749],1,['1'],{0: 'haddock'},['!']
T_22,10,ROI_158.png,162927,387,421,0.146,[],['NONE'],[0.872],1,[],{0: 'NaN'},"[""My go, now... Let's see. A4, B4 and. ""]"
T_22,10,ROI_159.png,160440,382,420,0.285,['haddock'],[0.971],[0.947],1,[],{0: 'NaN'},"['Good salvo, Mr. Carreidas, one destroyer sunk by two shots! And another destroyer hit! ']"
T_22,10,ROI_160.png,208320,496,420,0.0,"['calculus', 'haddock']","[0.953, 0.826]",[],0,[],{},[]
T_22,10,ROI_161.png,195765,465,421,0.289,[],['NONE'],"[0.817, 0.748]",2,[],"{0: 'NaN', 1: 'NaN'}","['Billions of blue blistering barnacles! ', 'No luck, Captain : three shots in the water!. Are you noting it down? 48. B8. C8. ']"
T_22,10,ROI_162.png,118020,281,420,0.363,['haddock'],[0.964],[0.932],1,['1'],{0: 'haddock'},"['A cruiser sunk by three direct hits. psychic. but what dayout think of this : 06, 06. E.P. ']"
T_22,10,ROI_163.png,218691,517,423,0.261,[],['NONE'],[0.899],1,[],{0: 'NaN'},"[""Unfortunately for you, another three in the water!. psychic, you says. gifted, that's all... My turn.... Wait while I concentrate. ""]"
T_22,10,ROI_164.png,121114,287,422,0.308,['haddock'],[0.944],[0.899],1,[],{0: 'NaN'},"[""One would really think that he can see my igame- board. And on top of that, he doesn't allow me to smoke. ""]"
