book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_23,5,ROI_62.png,341628,588,581,0.218,"['haddock', 'tintin']","[0.969, 0.935]","[0.896, 0.758]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""Go ahead. I'm all ears. "", ""Listen to this, Tintin it's positively hilarious! ""]"
T_23,5,ROI_63.png,343962,591,582,0.0,[],['NONE'],[],0,[],{},[]
T_23,5,ROI_64.png,331712,568,584,0.457,"['haddock', 'tintin']","[0.96, 0.943]","[0.878, 0.686]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","['A search of her luggage re- vealed documents which prove conclusively the existence of a plot aimed at the removal General Tapioca and the overthrow of his regime ', 'TLC ']"
T_23,5,ROI_65.png,370788,636,583,0.427,"['haddock', 'tintin']","[0.974, 0.939]","[0.914, 0.819]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""It's just like a cheap thriller. "", 'The San Theodorian government have let it be known that the plot is centred in a West European country, where the singer was staying before her departure for america. ']"
T_23,5,ROI_66.png,331158,569,582,0.217,"['tintin', 'haddock']","[0.92, 0.919]",[0.749],1,['1'],{0: 'haddock'},"[""Castafiore in a conspiracy! A conspiracy of silence, let's hope! ""]"
T_23,5,ROI_67.png,315444,542,582,0.245,['haddock'],[0.868],"[0.915, 0.753]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['Excuse me, sir, but there are two reporters downstairs. asking if you will see them. ', 'already? "" ']"
T_23,5,ROI_68.png,246768,424,582,0.186,['haddock'],[0.82],[0.885],1,['1'],{0: 'haddock'},"[""All right. Just let me put on a dressing-gown and I'll come ""]"
T_23,5,ROI_69.png,378812,652,581,0.202,[],['NONE'],[0.816],1,[],{0: 'NaN'},"[""why, it's Christopher Willoughby - Drupe and Marco Rizotto of Paris-Flash What can do for you, gentlemen. ""]"
T_23,5,ROI_70.png,388776,668,582,0.374,['haddock'],[0.937],"[0.862, 0.746]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['What do I think? perfectly simple!. ', 'good- ansoreing it Captain. Forgive us for calling so but we wanted to be the first to ask what you think of this Castafiore business. ']"
T_23,5,ROI_71.png,273540,470,582,0.345,[],['NONE'],[0.95],1,[],{0: 'NaN'},"[""I think it's a load of old rubbish. blistering accusing castafiore of conspiracy ridiculous. ""]"
T_23,5,ROI_72.png,378367,649,583,0.258,['haddock'],[0.824],"[0.643, 0.633]",2,[],"{0: 'NaN', 1: 'NaN'}","['Yes, but what about the accusations made against yourself? ', 'In other projects ']"
T_23,5,ROI_73.png,367500,625,588,0.205,['haddock'],[0.79],"[0.928, 0.701]",2,['2'],"{0: 'NaN', 1: 'haddock'}","[""an, so you don't know about that yet? Here, look. in today's "", '?']"
T_23,6,ROI_75.png,331775,575,577,0.147,"['tintin', 'haddock']","[0.906, 0.815]",[0.764],1,['1'],{0: 'haddock'},['impossible! Those San Theodolites must be off their tripods! ']
T_23,6,ROI_76.png,277150,482,575,0.276,"['haddock', 'tintin']","[0.939, 0.924]","[0.92, 0.79]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","[""Oh, it's you. Here, read this. It concerns you, too. "", 'Yes, you read it! ']"
T_23,6,ROI_77.png,397086,687,578,0.0,[],['NONE'],[],0,[],{},[]
T_23,6,ROI_78.png,390432,672,581,0.223,"['tintin', 'haddock', 'haddock']","[0.939, 0.891, 0.758]","[0.906, 0.887, 0.837]",3,"['1', '2', '3']","{0: 'haddock', 1: 'haddock', 2: 'tintin'}","['You deny it then? ', ""You're telling me "", 'What is all this? They must be crazy! ']"
T_23,6,ROI_79.png,237220,409,580,0.33,['haddock'],[0.886],[0.744],1,['1'],{0: 'haddock'},"[""I'll say we do! The whole story is bilge! Bilge from stem. to stern! ""]"
T_23,6,ROI_80.png,136166,661,206,0.0,['haddock'],[0.922],[],0,[],{},[]
T_23,6,ROI_81.png,250420,659,380,0.0,['snowy'],[0.789],[],0,[],{},[]
T_23,6,ROI_82.png,779922,1287,606,0.031,"['tintin', 't-t', 'haddock']","[0.883, 0.847, 0.724]",[0.605],1,[],{0: 'NaN'},['Daily Reporter. il hil ']
T_23,6,ROI_83.png,281394,486,579,0.243,[],['NONE'],"[0.931, 0.903]",2,[],"{0: 'NaN', 1: 'NaN'}","['and for radio Rave-Up. ', 'A few words for round captain.. ']"
T_23,6,ROI_84.png,245496,424,579,0.375,[],['NONE'],[0.949],1,[],{0: 'NaN'},"[""Gentlemen, these farpsetsques, as they are ' Us? Conspirators? blue. bell- bottomed ""]"
T_23,6,ROI_85.png,417837,707,591,0.239,['haddock'],[0.927],[0.953],1,['1'],{0: 'haddock'},"[""seriously. Here comes Professor Calculus. Look at him. then tell me whether you think he's capable of taking part in a conspiracy ""]"
T_23,6,ROI_86.png,363488,614,592,0.147,"['calculus', 'tintin', 'haddock', 'snowy']","[0.953, 0.932, 0.897, 0.861]",[0.688],1,['1'],{0: 'haddock'},"['preceded by "" my dear sins! and proud ']"
T_23,7,ROI_89.png,362043,621,583,0.328,"['calculus', 'haddock']","[0.956, 0.834]",[0.643],1,['1'],{0: 'calculus'},"[""perfectly!. and weigh my words. It's a shame. I tell you. Imprisoning a poor weak woman like that I've must take her case at once to the International Court of justice : ""]"
T_23,7,ROI_90.png,298424,511,584,0.439,['haddock'],[0.859],"[0.944, 0.835]",2,['1'],"{0: 'haddock', 1: 'NaN'}","[""One of my friends? I've met him two or three that's all. "", ""you deny. the allegations, Cap- rain. All the same, General Alcazar is one of your friends. isn't he? ""]"
T_23,7,ROI_91.png,353829,609,581,0.338,['haddock'],[0.87],"[0.942, 0.662]",2,['1'],"{0: 'haddock', 1: 'NaN'}","[""invitation? invasion ' Bur "", 'If you say so. deriy that stinereza. Castafiore has been a guest ']"
T_23,7,ROI_92.png,469790,862,545,0.217,['haddock'],[0.829],[0.712],1,['1'],{0: 'haddock'},"[""Still, let's not discuss it any more. I tell you, the accusations. are insane now gentlemen. let me offer you some whisky ""]"
T_23,7,ROI_93.png,212704,391,544,0.216,['haddock'],[0.911],[0.894],1,['1'],{0: 'haddock'},"[""Let's drink to the Nightingale, and. ese ""]"
T_23,7,ROI_94.png,120786,491,246,0.138,['haddock'],[0.901],[0.915],1,[],{0: 'NaN'},['your good health! ']
T_23,7,ROI_95.png,163800,504,325,0.0,"['haddock', 'tintin']","[0.884, 0.748]",[],0,[],{},[]
T_23,7,ROI_96.png,402434,647,622,0.281,['haddock'],[0.939],"[0.89, 0.832, 0.81, 0.648]",4,"['2', '4']","{0: 'NaN', 1: 'haddock', 2: 'NaN', 3: 'haddock'}","[""Undrikable? On the con- trary, it's excellent "", 'velvet. ', 'mmm. ', ""Stop! Don't touch it!. some mistake. This whisky is quite un- drinkable! ""]"
T_23,7,ROI_97.png,134590,626,215,0.397,['haddock'],[0.962],[0.844],1,['1'],{0: 'haddock'},"[""You mustn't drink it, I tell you! It tastes like poison. ""]"
T_23,7,ROI_98.png,289386,466,621,0.245,['haddock'],[0.844],[0.878],1,[],{0: 'NaN'},"[""I'm the only one who finds fishy, toing. 2 There's something on ""]"
T_23,7,ROI_99.png,259364,628,413,0.422,[],['NONE'],"[0.874, 0.838]",2,[],"{0: 'NaN', 1: 'NaN'}","[""And that's no problem as it happens, we aren't in a hurry! Hia! had had "", 'Of course, of course poison a It\'s a Ha""\'ha! ha! ']"
T_23,7,ROI_100.png,184758,318,581,0.307,['haddock'],[0.927],[0.896],1,[],{0: 'NaN'},"[""unless. That's an idea. new brand Nestor bought. ""]"
T_23,7,ROI_101.png,150540,260,579,0.137,[],['NONE'],[0.849],1,[],{0: 'NaN'},['must ask him. ']
T_23,7,ROI_102.png,240032,416,577,0.259,[],['NONE'],[0.896],1,[],{0: 'NaN'},"[""I can't understand the master : f find Loch Lomond superb, as always. ""]"
T_23,7,ROI_103.png,425986,737,578,0.037,['haddock'],[0.933],[0.911],1,[],{0: 'NaN'},"['say, nestor. ']"
T_23,8,ROI_107.png,387838,671,578,0.206,['haddock'],[0.947],"[0.86, 0.782]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['er. to tell the truth, sir, making sure it really was is ', 'Well, Nestor? ']"
T_23,8,ROI_108.png,260804,452,577,0.241,[],['NONE'],"[0.889, 0.722]",2,[],"{0: 'NaN', 1: 'NaN'}","['And your conclusion. my friend? ', 'It is loch. sir. indubitably! ']"
T_23,8,ROI_109.png,358360,620,578,0.112,['tintin'],[0.845],[0.899],1,['1'],{0: 'tintin'},"[""don't understand. not one little bit! ""]"
T_23,8,ROI_110.png,350900,605,580,0.229,"['tintin', 'haddock']","[0.957, 0.901]","[0.917, 0.79]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","[""no Enough is enough Don't let me hear any more about whisky! "", 'What about having more try? ']"
T_23,8,ROI_111.png,315520,544,580,0.183,['tintin'],[0.899],"[0.833, 0.787]",2,[],"{0: 'NaN', 1: 'NaN'}","['Are you depressed? Does the dairy. seem long? We have the answer! ', 'Ah. yes? ']"
T_23,8,ROI_112.png,345680,596,580,0.0,[],['NONE'],[],0,[],{},[]
T_23,8,ROI_113.png,266220,459,580,0.261,['haddock'],[0.883],"[0.859, 0.854]",2,['1'],"{0: 'haddock', 1: 'NaN'}","[""impossible! They're doing it on purpose! It's a plot! "", 'On the subject of plots. listen. ']"
T_23,8,ROI_114.png,379824,656,579,0.0,"['haddock', 'tintin']","[0.946, 0.924]",[],0,[],{},[]
T_23,8,ROI_115.png,357822,618,579,0.0,[],['NONE'],[],0,[],{},[]
T_23,8,ROI_116.png,354348,612,579,0.0,['haddock'],[0.91],[],0,[],{},[]
T_23,8,ROI_117.png,234839,407,577,0.259,['haddock'],[0.949],[0.92],1,['1'],{0: 'haddock'},"[""Crafty yourself, you and inoonie's more you guano-gatherer! ""]"
T_23,8,ROI_118.png,416130,715,582,0.142,"['haddock', 'tintin', 'snowy']","[0.927, 0.826, 0.722]",[0.685],1,[],{0: 'NaN'},"[""I'll give him a piece of my mind all right, fancy-dress fascist ""]"
T_23,9,ROI_120.png,227032,767,296,0.059,['haddock'],[0.939],[0.845],1,[],{0: 'NaN'},['1961 62 ']
T_23,9,ROI_121.png,252586,437,578,0.348,[],['NONE'],"[0.931, 0.864]",2,[],"{0: 'NaN', 1: 'NaN'}","['why not send a telegram. anyway? ', 'Thundering typhoons. cutts again! why do always get him. 2 ']"
T_23,9,ROI_122.png,306240,528,580,0.308,"['haddock', 'tintin']","[0.896, 0.889]","[0.88, 0.869]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","[""a telegram. You're right!. That's a very good idea. a telegram. "", ""Wait, I'll give you the number ""]"
T_23,9,ROI_123.png,217061,767,283,0.123,[],['NONE'],[0.685],1,[],{0: 'NaN'},['0 1 ']
T_23,9,ROI_124.png,338195,559,605,0.015,[],['NONE'],[0.834],1,[],{0: 'NaN'},['0 0 ']
T_23,9,ROI_125.png,181806,314,579,0.29,[],['NONE'],"[0.859, 0.837]",2,[],"{0: 'NaN', 1: 'NaN'}","['a greetings telegram. ', 'good very much. ']"
T_23,9,ROI_126.png,223614,369,606,0.0,['haddock'],[0.822],[],0,[],{},[]
T_23,9,ROI_127.png,305525,505,605,0.0,[],['NONE'],[],0,[],{},[]
T_23,9,ROI_129.png,349137,603,579,0.439,"['haddock', 'tintin']","[0.944, 0.928]",[0.842],1,['1'],{0: 'haddock'},"['General Tapioca. Tapiocapolis. Oh! You know that. good er. downright lies Stop Will make you swallow Yes, in the plural one agstrom. stop You will end up vardarm. Yes, y as in yashmak ']"
T_23,9,ROI_130.png,250668,422,594,0.0,[],['NONE'],[],0,[],{},[]
T_23,9,ROI_131.png,413472,708,584,0.538,"['haddock', 'tintin']","[0.945, 0.889]",[0.672],1,[],{0: 'NaN'},"[""At a press conference today, General Tapioca' announced that he is inviting Commodore Haddock and his companions to Tapioca- asserted the general. for a full, free, Frank and Fair's ex- Each visitor would re- strongly. the good only aim. is to seek out the truth. ""]"
T_23,9,ROI_132.png,406351,697,583,0.438,"['haddock', 'tintin']","[0.986, 0.961]","[0.92, 0.747]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""Or else we'll find ourselves in prison. like Bianca castafiore. thanks very much! "", ""You know, he isn't a bad old stick really I've a good mind to accept his invitation. good faith. ""]"
T_23,9,ROI_133.png,385035,665,579,0.333,"['haddock', 'tintin']","[0.93, 0.725]","[0.908, 0.833]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","['Captain. The safe-conduct not in the least impressed. could be nothing more than decoy! ', 'oh, you! Always suspicious! Ariyway, we ive a safe-conduct. ']"
T_23,9,ROI_134.png,216713,373,581,0.169,[],['NONE'],[0.901],1,[],{0: 'NaN'},['000H. ']
T_23,10,ROI_137.png,363384,618,588,0.153,['haddock'],[0.971],[0.903],1,[],{0: 'NaN'},"[""Have you seen? We've been invited there. We must 90. captain. ""]"
T_23,10,ROI_138.png,303396,524,579,0.373,['haddock'],[0.981],[0.967],1,['1'],{0: 'haddock'},"[""Yes, and find ourselves in prison like your precious bianca that's plain as a As for the safe-conduct, ""]"
T_23,10,ROI_139.png,361340,623,580,0.146,['haddock'],[0.955],[0.648],1,[],{0: 'NaN'},"[""bravo! well spoken! I'll pack my things. and we'll go! ""]"
T_23,10,ROI_140.png,346857,581,597,0.046,[],['NONE'],[0.869],1,[],{0: 'NaN'},['Nesct morning ']
T_23,10,ROI_141.png,348036,582,598,0.0,[],['NONE'],[],0,[],{},[]
T_23,10,ROI_142.png,345066,578,597,0.0,[],['NONE'],[],0,[],{},[]
T_23,10,ROI_143.png,389444,668,583,0.32,[],['NONE'],"[0.854, 0.681]",2,[],"{0: 'NaN', 1: 'NaN'}","[""I'm backing down!. I'm afraid of the truth. All right, you dictatorial duck - billed diplodocus! I'll show you what "", 'Calmdown. Captain. ']"
T_23,10,ROI_144.png,356734,614,581,0.0,"['haddock', 'tintin']","[0.929, 0.924]",[],0,[],{},[]
T_23,10,ROI_145.png,263320,454,580,0.205,[],['NONE'],[0.915],1,[],{0: 'NaN'},"[""He'd challenge me. that ostrogoth! All right, we ""]"
T_23,10,ROI_146.png,178674,307,582,0.304,['haddock'],[0.893],[0.935],1,['1'],{0: 'haddock'},"['Hello, Telegrams : 0 1 yes. "" Yes. for general ']"
T_23,10,ROI_147.png,266220,459,580,0.372,"['haddock', 'tintin']","[0.938, 0.93]",[0.955],1,['1'],{0: 'haddock'},"['Send safe-conducts, in the stumpal "" a safe-incons, return safe-conducts ) of post. . Signed haddock. good ']"
T_23,10,ROI_148.png,285360,492,580,0.303,"['haddock', 'tintin']","[0.962, 0.813]",[0.946],1,[],{0: 'NaN'},"['The die is cast! hooked, that puffed-up Punchinello! ""... Tintin. we\'re going! ']"
T_23,10,ROI_149.png,274340,473,580,0.324,"['tintin', 'haddock']","[0.935, 0.747]","[0.805, 0.793]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['3 1 ', ""YOU may be going. Cap- rain. I'm staying right. here!! ""]"
T_23,11,ROI_152.png,357163,619,577,0.299,"['haddock', 'tintin']","[0.957, 0.944]",[0.89],1,['1'],{0: 'tintin'},"[""I said I'm not going, Captain. You're quite free to fall into the trap they're trying to set for nis, but as far as'I'm. con- cerned it's niet ; ""]"
T_23,11,ROI_153.png,330044,572,577,0.573,[],['NONE'],"[0.933, 0.81]",2,[],"{0: 'NaN', 1: 'NaN'}","[""It's always possible, but. "", ""Oh! You and your suspicions! They're an obsession! According to you, the world's composed of scoundrels Why shouldn't rehumane. ehs? why?. tell 1. ""]"
T_23,11,ROI_154.png,311502,538,579,0.398,"['haddock', 'tintin']","[0.969, 0.934]","[0.879, 0.817]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""I still think they're trying to entice us over there. if don't know the reason. of trickery. "", 'ah ']"
T_23,11,ROI_155.png,382058,661,578,0.441,"['haddock', 'tintin']","[0.962, 0.948]",[0.828],1,['1'],{0: 'haddock'},"['All right, stay here, Mister Mule! Stay-tucked up, all safe and warm in your bedroom. I are going out there our honour, and yours too, against that thundering herd of Zapotecs! ']"
T_23,11,ROI_156.png,264330,445,594,0.0,['haddock'],[0.925],[],0,[],{},[]
T_23,11,ROI_157.png,363832,623,584,0.0,['haddock'],[0.955],[],0,[],{},[]
T_23,11,ROI_158.png,424401,1761,241,0.0,[],['NONE'],[],0,[],{},[]
T_23,11,ROI_159.png,829192,871,952,0.109,[],['NONE'],[0.779],1,[],{0: 'NaN'},"['Ladies and gentlemen, in a few moments we shall be landing at your safety-belts and extinguish "" your cigarettes. ']"
T_23,11,ROI_160.png,832048,874,952,0.09,[],['NONE'],"[0.818, 0.719]",2,[],"{0: 'NaN', 1: 'NaN'}","[""We're coming in to land. Professor. "", '0 0000 ']"
T_23,12,ROI_163.png,320740,553,580,0.264,['haddock'],[0.925],"[0.89, 0.746]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","[""Dyou see? We're arriving in Tapiocampolis just in time for the famous carnival week "", 'In Greek? ']"
T_23,12,ROI_164.png,252586,437,578,0.46,['haddock'],[0.912],"[0.932, 0.911]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['Iced tollies? now? ', ""Taking part will be many performers from including overseas. why, look there's a home. the Jolly Follies! ""]"
T_23,12,ROI_165.png,437493,753,581,0.0,[],['NONE'],[],0,[],{},[]
T_23,12,ROI_166.png,614592,1056,582,0.0,[],['NONE'],[],0,[],{},[]
T_23,12,ROI_167.png,409480,706,580,0.0,[],['NONE'],[],0,[],{},[]
T_23,12,ROI_168.png,327063,561,583,0.167,['haddock'],[0.757],"[0.918, 0.804]",2,[],"{0: 'NaN', 1: 'NaN'}","['ER.... just captain. er ', 'Commodore Haddock? ']"
