book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_14,4,ROI_65.png,371259,639,581,0.0,"['haddock', 't-t', 't-t']","[0.919, 0.881, 0.826]",[],0,[],{},[]
T_14,4,ROI_66.png,310254,534,581,0.016,"['t-t', 'haddock']","[0.948, 0.892]",[0.917],1,['1'],{0: 't-t'},['?']
T_14,4,ROI_67.png,377010,639,590,0.258,"['t-t', 'haddock']","[0.964, 0.961]","[0.892, 0.649]",2,"['1', '2']","{0: 'haddock', 1: 't-t'}","['guano? how. shall put it? ', 'say, Captain, just what is that stuff. guano? ']"
T_14,4,ROI_68.png,209656,359,584,0.0,['snowy'],[0.779],[],0,[],{},[]
T_14,4,ROI_69.png,437038,742,589,0.0,"['t-t', 't-t', 'haddock']","[0.966, 0.931, 0.916]",[],0,[],{},[]
T_14,4,ROI_70.png,313510,535,586,0.123,"['t-t', 'haddock']","[0.976, 0.955]",[0.909],1,['1'],{0: 'haddock'},"[""guano? well, there's free sample a ""]"
T_14,4,ROI_71.png,254624,436,584,0.263,['t-t'],[0.948],[0.945],1,['1'],{0: 't-t'},"[""So you think that's funny. ehr? a brand new hat Hahaj very amusing. ""]"
T_14,4,ROI_72.png,261450,450,581,0.0,"['t-t', 't-t']","[0.94, 0.924]",[],0,[],{},[]
T_14,4,ROI_73.png,180110,310,581,0.206,"['tintin', 'snowy']","[0.92, 0.749]","[0.948, 0.877]",2,"['1', '2']","{0: 'tintin', 1: 'snowy'}","['Captain.... The "" "" Pachacamac. \' is hoisting more flags! ', 'UNKNOWN']"
T_14,5,ROI_76.png,466182,801,582,0.0,[],['NONE'],[],0,[],{},[]
T_14,5,ROI_77.png,272244,463,588,0.222,"['haddock', 'tintin']","[0.932, 0.924]",[0.978],1,['1'],{0: 'haddock'},"[""Billions of blue bubonic barnacles. she'll be ""]"
T_14,5,ROI_78.png,279412,476,587,0.346,"['t-t', 'haddock']","[0.968, 0.958]",[0.91],1,['1'],{0: 'haddock'},"['Putting a ship in means. kneeping her in isolation. some time, to avoid risk of in- fection. ']"
T_14,5,ROI_79.png,259598,443,586,0.138,"['tintin', 'snowy']","[0.951, 0.749]",[0.894],1,['1'],{0: 'tintin'},"[""there's the launch com- ing back ""]"
T_14,5,ROI_80.png,431730,738,585,0.205,[],['NONE'],"[0.898, 0.862]",2,[],"{0: 'NaN', 1: 'NaN'}","['well, doctor? ', ""Two cases of yellow fever on board I've ordered three weeks quarantine. ""]"
T_14,5,ROI_81.png,326480,560,583,0.384,['tintin'],[0.896],"[0.893, 0.748]",2,['1'],"{0: 'tintin', 1: 'NaN'}","[""yes obviously. Tell me. isn't that doctor an indian? "", ""you heard? You'll just have to be patient. ""]"
T_14,5,ROI_82.png,266556,458,582,0.253,"['tintin', 'haddock']","[0.881, 0.869]","[0.97, 0.924]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['oh, no just wondered. ', 'A Quichua as a matter of fact. why?. ']"
T_14,5,ROI_83.png,236060,407,580,0.292,"['haddock', 'tintin']","[0.971, 0.927]",[0.931],1,['1'],{0: 'haddock'},"['Thundering typhoons. Three weeks.... Three weeks without knowing whether that blistering bathtub "" ']"
T_14,5,ROI_84.png,244338,422,579,0.332,"['haddock', 'tintin']","[0.951, 0.924]","[0.952, 0.92]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","['What do you mean, tonight. 2. ', ""There's no question of wait - ing three weeks. we're going to find out tonight! ""]"
T_14,5,ROI_85.png,259971,449,579,0.349,"['haddock', 'tintin']","[0.952, 0.909]","[0.942, 0.914]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","['Tonight?... You? what about the yel- low fever, stupid? Have you forgotten? ', 'tonight. shall go aboard the pachacamiac. ']"
T_14,5,ROI_86.png,238380,411,580,0.346,"['haddock', 'tintin']","[0.949, 0.922]",[0.922],1,['1'],{0: 'tintin'},"['Captain, I\'ll bet anything you like that every man aboard the "" "" Pacha- camac "" is as fit as you and me. ']"
T_14,5,ROI_87.png,298634,514,581,0.405,"['haddock', 'tintin']","[0.95, 0.883]","[0.943, 0.831]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""The doctor is an Indian. a quichua indian. Doesn't that mean anything to you 2 "", 'But thundering typhoons, the doctor definitely said ']"
T_14,5,ROI_88.png,467124,804,581,0.0,[],['NONE'],[],0,[],{},[]
T_14,6,ROI_90.png,347490,594,585,0.188,[],['NONE'],[0.953],1,[],{0: 'NaN'},"[""right. You're quite sure? I told you, there are here ""]"
T_14,6,ROI_91.png,301476,518,582,0.295,"['haddock', 'tintin']","[0.947, 0.89]","[0.965, 0.927]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","['Nuts to the sharks! Anyway. they should be fast asleep at this hour, like everyone else! ', 'Just as you like. ']"
T_14,6,ROI_92.png,366250,625,586,0.334,[],['NONE'],"[0.904, 0.706]",2,[],"{0: 'NaN', 1: 'NaN'}","['good luck, tintin. ', ""there. You know the drill, don't you : if I'm not back in a couple of hours, inform the police. Goodbye, Captain. And you be a good boy. Snowy. ""]"
T_14,6,ROI_93.png,317655,543,585,0.142,['haddock'],[0.889],[0.861],1,['1'],{0: 'haddock'},"[""Thundering typhoons. there's no stopping him! ""]"
T_14,6,ROI_94.png,441331,757,583,0.0,[],['NONE'],[],0,[],{},[]
T_14,6,ROI_95.png,251720,434,580,0.0,[],['NONE'],[],0,[],{},[]
T_14,6,ROI_96.png,281006,482,583,0.0,['tintin'],[0.947],[],0,[],{},[]
T_14,6,ROI_97.png,298496,512,583,0.0,[],['NONE'],[],0,[],{},[]
T_14,6,ROI_98.png,428072,733,584,0.112,['tintin'],[0.937],[0.77],1,['1'],{0: 'tintin'},['Now comes the most difficult part ']
T_14,6,ROI_99.png,358545,615,583,0.0,['tintin'],[0.822],[],0,[],{},[]
T_14,6,ROI_100.png,188106,321,586,0.0,['tintin'],[0.953],[],0,[],{},[]
T_14,6,ROI_101.png,195552,336,582,0.0,['tintin'],[0.748],[],0,[],{},[]
T_14,6,ROI_102.png,255780,441,580,0.099,['tintin'],[0.892],"[0.973, 0.815]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['!', 'I que pasa, ahi abajo?. ']"
T_14,7,ROI_105.png,205100,350,586,0.0,[],['NONE'],[],0,[],{},[]
T_14,7,ROI_106.png,256960,440,584,0.06,['tintin'],[0.881],[0.794],1,[],{0: 'NaN'},['i Quien es? ']
T_14,7,ROI_107.png,253605,435,583,0.096,['tintin'],[0.908],[0.772],1,['1'],{0: 'tintin'},['crumbs. Somebody else! ']
T_14,7,ROI_108.png,291662,502,581,0.127,[],['NONE'],[0.855],1,[],{0: 'NaN'},"[""there's nothing for it. intothiscabin, quick! ""]"
T_14,7,ROI_109.png,189475,325,583,0.0,[],['NONE'],[],0,[],{},[]
T_14,7,ROI_110.png,236874,407,582,0.179,['tintin'],[0.955],[0.933],1,['1'],{0: 'tintin'},"[""All's well, he didn't see He's going past. ""]"
T_14,7,ROI_111.png,347438,598,581,0.247,[],['NONE'],"[0.82, 0.701]",2,[],"{0: 'NaN', 1: 'NaN'}","['No es nada, debe de ser el gato ', 'I Que ha pasado, Chiquito? ']"
T_14,7,ROI_112.png,219618,378,581,0.176,['tintin'],[0.893],[0.96],1,['1'],{0: 'tintin'},"[""fine they think it's a cat. ""]"
T_14,7,ROI_113.png,197392,338,584,0.0,[],['NONE'],[],0,[],{},[]
T_14,7,ROI_114.png,238856,409,584,0.218,['tintin'],[0.92],[0.958],1,['1'],{0: 'tintin'},"[""He's going back into his cabin. ' He's shut the door. whew! ""]"
T_14,7,ROI_115.png,257244,442,582,0.032,['tintin'],[0.922],[0.943],1,['1'],{0: 'tintin'},['!']
T_14,7,ROI_116.png,306714,527,582,0.138,['tintin'],[0.873],[0.844],1,['1'],{0: 'tintin'},"[""Someone's in that bunk. must get out of here ""]"
T_14,7,ROI_117.png,223876,388,577,0.137,['tintin'],[0.888],[0.921],1,[],{0: 'NaN'},['Excuse me. A little. further to the west ']
T_14,7,ROI_118.png,209088,363,576,0.256,['tintin'],[0.833],[0.946],1,['1'],{0: 'tintin'},"[""There's only one person in the world and that is ""]"
T_14,7,ROI_119.png,307584,534,576,0.123,['tintin'],[0.858],[0.875],1,['1'],{0: 'tintin'},['Cuthbert Calculus. ']
T_14,7,ROI_120.png,248970,430,579,0.266,['tintin'],[0.913],[0.956],1,['1'],{0: 'tintin'},"[""professor Professor! wake up it's me, tintin. please, please up ""]"
T_14,8,ROI_122.png,234627,397,591,0.183,"['tintin', 'calculus']","[0.916, 0.795]",[0.958],1,['1'],{0: 'tintin'},"[""nothing can do. he's obviously been drugged! ""]"
T_14,8,ROI_123.png,276241,469,589,0.183,"['tintin', 'calculus']","[0.937, 0.777]",[0.973],1,['1'],{0: 'tintin'},"[""hello, What's he got there, round his wrist? ""]"
T_14,8,ROI_124.png,299880,510,588,0.097,['tintin'],[0.941],[0.89],1,['1'],{0: 'tintin'},['The bracelet from the mummy! ']
T_14,8,ROI_125.png,189924,323,588,0.166,['tintin'],[0.94],"[0.944, 0.85]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['sitz the bracelet of Rascar Capac! ', '7 3 ']"
T_14,8,ROI_126.png,343396,586,586,0.142,['tintin'],[0.777],"[0.936, 0.689]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['Si, Chiquito. ', ""Why, it's.. it's Chiquito! ""]"
T_14,8,ROI_127.png,256376,439,584,0.136,[],['NONE'],[0.836],1,[],{0: 'NaN'},"['What do dayout, poor ']"
T_14,8,ROI_128.png,214695,367,585,0.467,[],['NONE'],[0.895],1,[],{0: 'NaN'},"['He has committed sacrilege. he has put. on the Inca bracelet Hemustdie!. . As for err. will decide later what your fate "" will be. ']"
T_14,8,ROI_129.png,194722,334,583,0.046,[],['NONE'],[0.919],1,[],{0: 'NaN'},['alonzo! ']
T_14,8,ROI_130.png,393206,671,586,0.0,[],['NONE'],[],0,[],{},[]
T_14,8,ROI_131.png,352170,602,585,0.06,['tintin'],[0.819],[0.8],1,[],{0: 'NaN'},['you there!. stop! ']
T_14,8,ROI_132.png,264552,453,584,0.093,['tintin'],[0.905],[0.833],1,['1'],{0: 'tintin'},"['Great snakes, another ']"
T_14,8,ROI_133.png,318825,545,585,0.0,[],['NONE'],[],0,[],{},[]
T_14,8,ROI_134.png,161796,278,582,0.175,['tintin'],[0.934],[0.987],1,['1'],{0: 'tintin'},"['quick, over the side ']"
T_14,8,ROI_135.png,184811,317,583,0.166,[],['NONE'],[0.978],1,[],{0: 'NaN'},['Little devil. you ']
T_14,8,ROI_136.png,330544,566,584,0.043,['haddock'],[0.861],"[0.915, 0.9]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","['?', '?']"
T_14,9,ROI_138.png,179608,628,286,0.0,['haddock'],[0.734],[],0,[],{},[]
T_14,9,ROI_139.png,140790,494,285,0.273,['haddock'],[0.756],[0.673],1,[],{0: 'NaN'},['iconoclasts!. pirates. Just a few more strokes ']
T_14,9,ROI_140.png,179322,627,286,0.254,[],['NONE'],[0.626],1,[],{0: 'NaN'},"[""and someone's going to get it in the neck! ""]"
T_14,9,ROI_141.png,151866,531,286,0.029,[],['NONE'],[0.925],1,[],{0: 'NaN'},['UNKNOWN']
T_14,9,ROI_142.png,160170,562,285,0.214,[],['NONE'],"[0.846, 0.836]",2,[],"{0: 'NaN', 1: 'NaN'}","['Blistering barnacles! ', 'wooah! ']"
T_14,9,ROI_143.png,186675,655,285,0.254,['haddock'],[0.78],"[0.928, 0.695]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['wooah! ', ""And you shut up. you sea. lion, 'yourly ""]"
T_14,9,ROI_144.png,329332,562,586,0.088,['haddock'],[0.894],"[0.968, 0.818]",2,['1'],"{0: 'haddock', 1: 'NaN'}","[""ah, there's tintin. "", 'wooah! ']"
T_14,9,ROI_145.png,263114,449,586,0.279,['haddock'],[0.895],"[0.915, 0.869]",2,['2'],"{0: 'NaN', 1: 'haddock'}","[""No, not a scratch But let's get out of here, fast! "", 'Quick, climb aboard Not hurt, are you? ']"
T_14,9,ROI_146.png,273195,467,585,0.381,"['tintin', 'haddock']","[0.951, 0.777]",[0.956],1,['1'],{0: 'tintin'},"[""Calculus is on board. tain, saw him. They're going to him to death. They say he committed sacrilege by wearing an Inca bracelet. ""]"
T_14,9,ROI_147.png,151840,260,584,0.321,[],['NONE'],[0.945],1,[],{0: 'NaN'},['back to We must forcerements. rein- ']
T_14,9,ROI_148.png,230285,395,583,0.3,"['haddock', 'tintin']","[0.97, 0.944]",[0.933],1,['1'],{0: 'tintin'},"[""You dash back to the town and alert the police. I'll stay here and keep ""]"
T_14,9,ROI_149.png,267597,459,583,0.19,['tintin'],[0.955],"[0.912, 0.811]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['No sleep for us tonight, snowy. ', 'mightive. guessed! ']"
T_14,9,ROI_150.png,216504,372,582,0.342,[],['NONE'],[0.941],1,[],{0: 'NaN'},"[""All quiet. But after what's happened they're bound to make a move Yes, they're launch- cap- ""]"
T_14,9,ROI_151.png,299730,515,582,0.09,[],['NONE'],[0.779],1,[],{0: 'NaN'},"['phone box, ']"
T_14,9,ROI_152.png,327646,562,583,0.352,[],['NONE'],[0.936],1,[],{0: 'NaN'},"[""hello. yes. what? senor Chief Inspector?. at this. hour? senor Chief Inspector's asleep! ""]"
T_14,9,ROI_153.png,228333,393,581,0.423,['haddock'],[0.969],[0.913],1,['1'],{0: 'haddock'},"['Thundering typhoons, know that! "" If he wasn\'t asleep you wouldn\'t have to make him up it\'s very, urgent! ']"
T_14,9,ROI_154.png,239540,413,580,0.301,[],['NONE'],[0.949],1,[],{0: 'NaN'},"[""You're breaking my heart be urgent, but nobody wakes the senior chief Inspector at four a.m. ""]"
T_14,9,ROI_155.png,203580,351,580,0.381,['haddock'],[0.977],[0.922],1,['1'],{0: 'haddock'},"[""But you must wake him, hello. hello. Hello.. The blistering blundering bird- brain, he's up! ""]"
T_14,10,ROI_157.png,350320,604,580,0.187,[],['NONE'],[0.79],1,[],{0: 'NaN'},"[""The boat's don't sit to nearer. snowy, but show yourself. We're going to take a closer look at them. ""]"
T_14,10,ROI_158.png,176043,303,581,0.29,['haddock'],[0.951],[0.946],1,['1'],{0: 'haddock'},"[""I've got an idea i'll ring up the four, two, eight ""]"
T_14,10,ROI_159.png,478163,823,581,0.098,[],['NONE'],"[0.934, 0.912]",2,[],"{0: 'NaN', 1: 'NaN'}","['That sounds like the telephone. ', 'To be precise : the telephone. ']"
T_14,10,ROI_160.png,360220,620,581,0.142,['snowy'],[0.806],[0.764],1,['1'],{0: 'snowy'},['Great snakes. they. calculus ashore! ']
T_14,10,ROI_161.png,456085,785,581,0.133,[],['NONE'],"[0.974, 0.963]",2,[],"{0: 'NaN', 1: 'NaN'}","[""me? Certainly not how can I? I'm asleep "", 'Are you groing to answer it. ']"
T_14,10,ROI_162.png,191070,330,579,0.127,['haddock'],[0.944],[0.96],1,['1'],{0: 'haddock'},['Taking their time. the baboons! ']
T_14,10,ROI_163.png,378367,649,583,0.222,[],['NONE'],"[0.89, 0.861]",2,[],"{0: 'NaN', 1: 'NaN'}","[""You can't be asleep. You're talking to me! "", 'You know very well that I talk in my sleep! ']"
T_14,10,ROI_164.png,193386,334,579,0.254,['haddock'],[0.972],[0.957],1,['1'],{0: 'haddock'},"[""blue. blistering barnacles! can't stand ""]"
T_14,10,ROI_165.png,220400,380,580,0.174,[],['NONE'],[0.927],1,[],{0: 'NaN'},"[""very well, 1,'ll go. But next time, it's your turn! ""]"
T_14,10,ROI_166.png,206566,358,577,0.309,['haddock'],[0.965],[0.934],1,['1'],{0: 'haddock'},"['hello?. Hello, Thom- son. And about time too this is Captain. had- ']"
T_14,10,ROI_167.png,270280,466,580,0.348,[],['NONE'],[0.942],1,[],{0: 'NaN'},"[""what? who? Oh, yes. Captain Haddock what? calculus? where? Yes... Right We'll I come at once ""]"
T_14,10,ROI_168.png,345084,596,579,0.139,"['haddock', 't-t', 't-t']","[0.948, 0.912, 0.77]",[0.734],1,['1'],{0: 'haddock'},"[""nearly two hours since I left him. il hope he's all right. ""]"
T_14,10,ROI_169.png,384859,667,577,0.182,"['t-t', 'haddock']","[0.809, 0.729]",[0.753],1,['1'],{0: 'haddock'},"[""There's our boat. I Left Tintin. here.... But where is he? ""]"
T_14,11,ROI_171.png,350966,602,583,0.113,"['t-t', 't-t']","[0.977, 0.945]","[0.938, 0.896, 0.892]",3,"['2', '3']","{0: 'NaN', 1: 't-t', 2: 't-t'}","['Hi. Tintin. ', 'Tintin! ', 'Tintin! ']"
T_14,11,ROI_172.png,200913,347,579,0.42,['haddock'],[0.972],[0.934],1,['1'],{0: 'haddock'},"[""No use shouting our selves hearse.'Tin- We must examine the beach ; we ought to pick up his tracks quite quickly. ""]"
T_14,11,ROI_173.png,237048,408,581,0.365,[],['NONE'],"[0.958, 0.856]",2,[],"{0: 'NaN', 1: 'NaN'}","['To be precise : we look like needles in a haystack. ', ""It's like looking for a needle in a haystack. ""]"
T_14,11,ROI_174.png,205799,353,583,0.134,['haddock'],[0.94],[0.928],1,['1'],{0: 'haddock'},"['here, look at this! footprints! ']"
T_14,11,ROI_175.png,301476,518,582,0.267,['haddock'],[0.779],[0.976],1,['1'],{0: 'haddock'},"['And others here. Look, there were several men, with horses. these marks in the sand ']"
T_14,11,ROI_176.png,288496,494,584,0.138,"['t-t', 't-t']","[0.934, 0.742]",[0.763],1,[],{0: 'NaN'},['come on this way. plain sailing. ']
T_14,11,ROI_177.png,421368,724,582,0.176,[],['NONE'],[0.682],1,[],{0: 'NaN'},"[""The footprints stop at the road. ustill, no matter, it's obvious they kept going. in the same direction. ""]"
T_14,11,ROI_178.png,319029,551,579,0.431,"['haddock', 't-t', 't-t']","[0.967, 0.944, 0.934]","[0.958, 0.765]",2,"['1', '2']","{0: 't-t', 1: 't-t'}","['quite enraight. submit one way, and half the other. ', ""Just a minute. What if it's a they. went in the opposite direction? ""]"
T_14,11,ROI_179.png,294336,511,576,0.373,"['t-t', 't-t', 'haddock']","[0.972, 0.961, 0.95]","[0.943, 0.879]",2,"['1', '2']","{0: 't-t', 1: 'haddock'}","['Great Scotland Yard! what can we do? ', 'What a brilliant idea! There are three of us. half of three is one and a half. ']"
T_14,11,ROI_180.png,381060,657,580,0.13,"['t-t', 'haddock', 't-t']","[0.977, 0.96, 0.957]",[0.883],1,['1'],{0: 'haddock'},['# a? piece. ']
T_14,11,ROI_181.png,369216,641,576,0.131,"['t-t', 't-t']","[0.921, 0.836]","[0.958, 0.811]",2,['1'],"{0: 't-t', 1: 'NaN'}","[""Don't worry, they're wide open. "", ""To be precise they're ""]"
T_14,11,ROI_182.png,334084,578,578,0.0,[],['NONE'],[],0,[],{},[]
T_14,11,ROI_183.png,294847,511,577,0.088,[],['NONE'],[0.794],1,[],{0: 'NaN'},"['blind corner, 5 2. ']"
T_14,12,ROI_186.png,324024,552,587,0.0,['haddock'],[0.845],[],0,[],{},[]
T_14,12,ROI_187.png,332262,567,586,0.194,['haddock'],[0.86],[0.818],1,['1'],{0: 'haddock'},"['Here, boy. Have you met anyone along this road- a young European, with a white dog 2. ']"
T_14,12,ROI_188.png,361460,620,583,0.103,"['haddock', 'tintin']","[0.958, 0.938]","[0.958, 0.897]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""yes. I've met him before! "", '!']"
T_14,12,ROI_189.png,385206,654,589,0.295,"['haddock', 'tintin', 'snowy']","[0.978, 0.917, 0.769]","[0.906, 0.772]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","['come along. well. "" explain. ', ""tintin. You young rascal, you had me properly fooled!. Monestly, I'd never have recognised you.... But why the dis- guise? ""]"
T_14,12,ROI_190.png,322920,552,585,0.396,"['haddock', 'snowy']","[0.911, 0.891]",[0.881],1,['1'],{0: 'snowy'},"[""Shortly after you left they brought Calculus asnore. they had aecompli- ces waiting on the beach. They lifted on to a Mama and led him. Followed at a distance. making sure. they didn't spot me ""]"
