book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_15,5,ROI_89.png,218665,505,433,0.231,['tintin'],[0.917],[0.958],1,[],{0: 'NaN'},"[""Well, that's the million dollar question!. Methods of extraction and refining haven't changed. initially thought it must be sabotage. ""]"
T_15,5,ROI_90.png,181030,421,430,0.58,[],['NONE'],[0.742],1,[],{0: 'NaN'},"['we therefore took samples from pumping stations, from storage depots and from oil tankers, subjecting them all to analysis.... But to no avail.. of preventing the petrol from exploding. Our laboratories are working day and night to try and resolve the problem and I.... ']"
T_15,5,ROI_91.png,183103,419,437,0.06,['tintin'],[0.874],"[0.83, 0.819]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['?', '?']"
T_15,5,ROI_92.png,206769,471,439,0.418,['tintin'],[0.868],[0.849],1,[],{0: 'NaN'},['another was IP. exploding. My laboratory director assured me that his research was on the verge of a break He might call at any moment to tell me if he has succeeded.... ']
T_15,5,ROI_93.png,183920,418,440,0.198,['tintin'],[0.886],"[0.949, 0.881]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['please carry on.... ', 'That must be him!.... Will you excuse me?.... ']"
T_15,5,ROI_94.png,182185,415,439,0.319,['tintin'],[0.813],[0.972],1,[],{0: 'NaN'},"[""hello?. have you ygot succeeded?. Yes, that's most unfortunate. well, it's just a matter of time.... ""]"
T_15,5,ROI_95.png,178605,405,441,0.268,[],['NONE'],[0.97],1,[],{0: 'NaN'},['what?. with your research?. But of course! That goes without saying!. Why do you ask : ']
T_15,5,ROI_96.png,216480,492,440,0.179,[],['NONE'],[0.816],1,[],{0: 'NaN'},"[""Because in that case, sir, you'll have to consider installing ""]"
T_15,6,ROI_98.png,185220,420,441,0.394,"['tintin', 'snowy']","[0.935, 0.912]","[0.878, 0.857]",2,[],"{0: 'NaN', 1: 'NaN'}","[""Analysis of the petrol revealed nothing then.... But what if an additive was used that left no trace?... Snowy, old boy. this evening we'll take a stroll around those storage tanks.... "", 'general biliation General mobilisation. ']"
T_15,6,ROI_99.png,199760,454,440,0.305,"['t-t', 't-t']","[0.956, 0.945]","[0.843, 0.802]",2,[],"{0: 'NaN', 1: 'NaN'}","['thursday 18 august ', ""ice. There was ice, Do you take me for an imbecile?. but watch out.!. understand?. Go and check the tyre pressure on the director's car. ""]"
T_15,6,ROI_100.png,197560,449,440,0.185,[],['NONE'],[0.82],1,[],{0: 'NaN'},"[""In the end, this is better, staying in the garage, we'll pick up quicker.... ""]"
T_15,6,ROI_101.png,194922,442,441,0.244,[],['NONE'],"[0.931, 0.749]",2,[],"{0: 'NaN', 1: 'NaN'}","[""ssh. ). It's the director. "", ""Just a moment, sir. they, i're checking the tyre pressure. ""]"
T_15,6,ROI_102.png,196690,445,442,0.19,[],['NONE'],"[0.89, 0.732]",2,[],"{0: 'NaN', 1: 'NaN'}","['Afraid son. ', ""What's the news, Vic?... As bad as ever?.... ""]"
T_15,6,ROI_103.png,190944,432,442,0.209,[],['NONE'],[0.758],1,[],{0: 'NaN'},"[""Oh! It's depressing.... of war.... And they say it could blow up from one moment to the next. ""]"
T_15,6,ROI_104.png,106722,242,441,0.0,['t-t'],[0.738],[],0,[],{},[]
T_15,6,ROI_105.png,287532,652,441,0.0,[],['NONE'],[],0,[],{},[]
T_15,6,ROI_106.png,188734,427,442,0.0,"['t-t', 't-t']","[0.967, 0.921]",[],0,[],{},[]
T_15,6,ROI_107.png,159310,358,445,0.0,[],['NONE'],[],0,[],{},[]
T_15,6,ROI_108.png,199350,450,443,0.067,['tintin'],[0.715],[0.971],1,['1'],{0: 'tintin'},['Ah.l There are the storage tanks. ']
T_15,6,ROI_109.png,226373,511,443,0.057,[],['NONE'],"[0.889, 0.853]",2,[],"{0: 'NaN', 1: 'NaN'}","['UNKNOWN', 'fuuii it ']"
T_15,7,ROI_111.png,197111,449,439,0.164,[],['NONE'],"[0.963, 0.851]",2,[],"{0: 'NaN', 1: 'NaN'}","['Yes, there, and you, have you 1907 the money? ', ""Ah. You're here. have you sgt the necessary?. ""]"
T_15,7,ROI_112.png,166552,382,436,0.13,['tintin'],[0.797],[0.92],1,[],{0: 'NaN'},"['Yes, the "" Speedol Star\' sets sail. in the afternoon. ']"
T_15,7,ROI_113.png,105964,236,449,0.0,[],['NONE'],[],0,[],{},[]
T_15,7,ROI_114.png,124696,286,436,0.182,[],['NONE'],[0.938],1,[],{0: 'NaN'},"[""If someone's listening. he's had it.l. ""]"
T_15,7,ROI_115.png,154000,350,440,0.139,[],['NONE'],[0.877],1,[],{0: 'NaN'},['Oh! It was only a dog!. Just as well.. ']
T_15,7,ROI_116.png,114400,260,440,0.387,[],['NONE'],"[0.913, 0.717]",2,[],"{0: 'NaN', 1: 'NaN'}","[""Let's not hang around any longer. we might be caught. goodbye! "", 'goodbye, and the best of luck. ']"
T_15,7,ROI_117.png,148821,339,439,0.366,"['snowy', 'tintin']","[0.792, 0.754]",[0.944],1,[],{0: 'NaN'},"[""Thanks to you, snowy. tgot away with it!.... and think we're on the right track. Now, let's telephone the director of Speedol. ""]"
T_15,7,ROI_118.png,163875,375,437,0.505,[],['NONE'],[0.905],1,[],{0: 'NaN'},"['Hellop. Speaking. Ahl Good evening, my dear Tintin!. a lead.... you irre onto something?. You plan to do that?. But you know war may break What are you saying?. Aboard the Speedol Star : As radio officer?.... ']"
T_15,7,ROI_119.png,230475,525,439,0.0,[],['NONE'],[],0,[],{},[]
T_15,7,ROI_120.png,139602,318,439,0.31,['haddock'],[0.869],"[0.945, 0.893]",2,['1'],"{0: 'haddock', 1: 'NaN'}","[""Ah. You're the new radio officer?.... would have thought. "", 'er. you think. ']"
T_15,7,ROI_121.png,214767,487,441,0.504,['haddock'],[0.851],[0.651],1,[],{0: 'NaN'},"['Hello, Thompson?. riley. here, Special Branch.... You\'ve got orders to embark as sailors on the oil tanker "" Speedol star. \' bound for Khemikhal, the main export of Khomed. There\'s a brawl down there between Emir Ben Kalish Ezab and Sheikh Bab El Ehr, who\'s trying to overthrow him.... point. ']"
T_15,7,ROI_122.png,182684,419,436,0.197,"['t-t', 't-t']","[0.981, 0.98]","[0.921, 0.854]",2,"['1', '2']","{0: 't-t', 1: 't-t'}","[""Yes, we've just t got to packed up.... ourselves "", 'Did you hear that?.... ']"
T_15,7,ROI_123.png,408850,925,442,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_126.png,152950,350,437,0.138,"['t-t', 'haddock']","[0.941, 0.758]",[0.899],1,['1'],{0: 't-t'},"['say, my , good man, show. us ']"
T_15,8,ROI_127.png,182208,416,438,0.0,"['t-t', 't-t']","[0.9, 0.838]",[],0,[],{},[]
T_15,8,ROI_128.png,245840,560,439,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_129.png,186560,424,440,0.237,['haddock'],[0.919],[0.933],1,['1'],{0: 'haddock'},"['And the next time you address me, you better say "" Captain "". ). Got it?. ']"
T_15,8,ROI_130.png,121326,277,438,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_131.png,273936,624,439,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_132.png,186588,426,438,0.264,['t-t'],[0.902],"[0.941, 0.848]",2,['2'],"{0: 'NaN', 1: 't-t'}","[""a brute?. To be precise : brute indeed.. But one has to admit that he's found his sea legs! "", 'What a brutal ']"
T_15,8,ROI_133.png,224694,513,438,0.153,[],['NONE'],[0.947],1,[],{0: 'NaN'},['And now we must be careful not to attract attention and mingle discreetly with the rest of the crew.... ']
T_15,8,ROI_134.png,171600,390,440,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_135.png,192276,436,441,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_136.png,169990,382,445,0.0,[],['NONE'],[],0,[],{},[]
T_15,8,ROI_137.png,225132,514,438,0.109,['snowy'],[0.905],[0.756],1,[],{0: 'NaN'},"[""What the dickens. That's the dog night!. ""]"
T_15,9,ROI_139.png,129944,296,439,0.213,[],['NONE'],"[0.903, 0.716]",2,[],"{0: 'NaN', 1: 'NaN'}","['Just a coincidence, perhaps.... All the same, mist be careful. ', 'UNKNOWN']"
T_15,9,ROI_140.png,128040,291,440,0.182,[],['NONE'],[0.925],1,[],{0: 'NaN'},['need to find better. hiding. place for the parcel. ']
T_15,9,ROI_141.png,177795,405,439,0.066,[],['NONE'],[0.7],1,[],{0: 'NaN'},['58 ']
T_15,9,ROI_142.png,146080,332,440,0.197,[],['NONE'],"[0.922, 0.806]",2,[],"{0: 'NaN', 1: 'NaN'}","['Eh. Why? what! sorry? ', 'hey! say, you.... ']"
T_15,9,ROI_143.png,106820,245,436,0.176,['haddock'],[0.815],[0.945],1,['1'],{0: 'haddock'},"['Yes, Special Branch. But.... know?. ']"
T_15,9,ROI_144.png,142462,326,437,0.44,"['t-t', 't-t']","[0.872, 0.809]","[0.898, 0.826]",2,['1'],"{0: 't-t', 1: 'NaN'}","['Thomson and thompson. Special Branch, also on special mission. ', ""my, 1 job. Allow me to introduce myself.... Mac O'Connor, of the Intelligence Service, on a special ""]"
T_15,9,ROI_145.png,135907,311,437,0.522,['haddock'],[0.737],"[0.92, 0.87]",2,['2'],"{0: 'NaN', 1: 'haddock'}","[""I'd like to ask you a favour. could you look after some secret documents?. think may have been found out they'll be stolen from me. "", 'why, certainly, my dear. colleague. "" ']"
T_15,9,ROI_146.png,89585,205,437,0.219,[],['NONE'],[0.956],1,[],{0: 'NaN'},"[""There, that's done. now. can relax. ""]"
T_15,9,ROI_147.png,99408,218,456,0.0,['snowy'],[0.802],[],0,[],{},[]
T_15,9,ROI_148.png,90459,207,437,0.263,[],['NONE'],[0.936],1,[],{0: 'NaN'},['just you wait till we get to Khemikhail. You and your master!. ']
T_15,9,ROI_149.png,109062,249,438,0.221,[],['NONE'],[0.949],1,[],{0: 'NaN'},"[""And then no! I'll tackle you immediately.!. ""]"
T_15,9,ROI_150.png,129210,295,438,0.569,['tintin'],[0.919],[0.814],1,[],{0: 'NaN'},"['There are reports of significant troop movements in border. areas.... The Prime Minister told the House this morning that the situation was grave, but that the government had taken all measures. ']"
T_15,9,ROI_151.png,95046,217,438,0.436,['tintin'],[0.702],[0.95],1,['1'],{0: 'tintin'},['heavens. things. seem to be deteriorating fast. It only spark to set the whole thing off- ']
T_15,9,ROI_152.png,147065,335,439,0.235,[],['NONE'],[0.951],1,[],{0: 'NaN'},"[""but where's snowy?. I've heard enough. snowy?. snowily?. one off.... ""]"
T_15,9,ROI_153.png,124805,545,229,0.07,['snowy'],[0.755],[0.907],1,['1'],{0: 'snowy'},"[""Wow. That's some bone ; ""]"
T_15,9,ROI_154.png,122256,283,432,0.0,[],['NONE'],[],0,[],{},[]
T_15,9,ROI_155.png,223344,517,432,0.0,['snowy'],[0.72],[],0,[],{},[]
T_15,9,ROI_156.png,70970,302,235,0.0,[],['NONE'],[],0,[],{},[]
T_15,9,ROI_157.png,44080,232,190,0.0,[],['NONE'],[],0,[],{},[]
T_15,10,ROI_160.png,139956,321,436,0.0,['snowy'],[0.777],[],0,[],{},[]
T_15,10,ROI_161.png,178733,409,437,0.0,"['tintin', 'snowy']","[0.839, 0.788]",[],0,[],{},[]
T_15,10,ROI_162.png,112488,258,436,0.075,"['tintin', 'snowy']","[0.858, 0.847]",[0.922],1,['1'],{0: 'tintin'},['hello?. ']
T_15,10,ROI_163.png,141700,325,436,0.298,['haddock'],[0.754],[0.937],1,['1'],{0: 'haddock'},"[""Hello, radio operator?. are you calling mars?. Here's a message for the company!. await the reply.... ""]"
T_15,10,ROI_164.png,149640,344,435,0.102,"['tintin', 'snowy']","[0.932, 0.888]",[0.875],1,['1'],{0: 'tintin'},"['Aye, aye, Captain! ']"
T_15,10,ROI_165.png,150420,345,436,0.159,[],['NONE'],[0.745],1,[],{0: 'NaN'},['tap. tap. ']
T_15,10,ROI_170.png,112665,259,435,0.341,['tintin'],[0.786],[0.935],1,['1'],{0: 'tintin'},['war. thinking of it... It would be terrible!... If only governments. can come. to an understanding : ']
T_15,10,ROI_178.png,164312,376,437,0.3,[],['NONE'],"[0.965, 0.604]",2,[],"{0: 'NaN', 1: 'NaN'}","[""Ah.l It's the company's reply! "", 'BEP BEEP BEEP BEEP Bep bep. ']"
T_15,10,ROI_185.png,106872,244,438,0.141,['tintin'],[0.894],[0.957],1,['1'],{0: 'tintin'},"[""I'll be right back. snowy! ""]"
T_15,10,ROI_186.png,89790,205,438,0.135,[],['NONE'],[0.926],1,[],{0: 'NaN'},"[""well, well. it's dark already. ""]"
T_15,10,ROI_187.png,146626,334,439,0.259,['haddock'],[0.791],"[0.943, 0.939]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['goodnight. captain.... ', ""Is it the company's reply?. Good. Thanks. ""]"
T_15,10,ROI_188.png,90666,207,438,0.0,[],['NONE'],[],0,[],{},[]
T_15,10,ROI_189.png,137280,312,440,0.184,[],['NONE'],[0.921],1,[],{0: 'NaN'},"[""hang on, thought I'd shut the door. ""]"
T_15,10,ROI_190.png,180747,399,453,0.061,[],['NONE'],[0.695],1,[],"{0: 'NaN', 1: 'NaN'}",['!']
T_15,10,ROI_191.png,127749,291,439,0.187,[],['NONE'],[0.95],1,[],{0: 'NaN'},"[""Cotton wool soaked in chloroform. Snowy's been kidnapped! ""]"
T_15,10,ROI_192.png,117652,268,439,0.052,[],['NONE'],[0.895],1,[],{0: 'NaN'},['snowy?. ']
T_15,10,ROI_193.png,164934,374,441,0.0,[],['NONE'],[],0,[],{},[]
T_15,11,ROI_196.png,109062,249,438,0.0,[],['NONE'],[],0,[],{},[]
T_15,11,ROI_197.png,84288,192,439,0.0,[],['NONE'],[],0,[],{},[]
T_15,11,ROI_198.png,240900,550,438,0.0,[],['NONE'],[],0,[],{},[]
T_15,11,ROI_199.png,145188,333,436,0.101,[],['NONE'],[0.876],1,[],{0: 'NaN'},['But where could snowy ']
T_15,11,ROI_200.png,112823,257,439,0.19,[],['NONE'],[0.829],1,[],{0: 'NaN'},"[""I'll you, filthy beast!. I'll liget your. ""]"
T_15,11,ROI_201.png,107310,245,438,0.0,[],['NONE'],[],0,[],{},[]
T_15,11,ROI_202.png,140041,319,439,0.08,[],['NONE'],"[0.83, 0.724]",2,[],"{0: 'NaN', 1: 'NaN'}","['ohi ', 'ohi ']"
T_15,11,ROI_203.png,223520,508,440,0.036,[],['NONE'],[0.899],1,[],{0: 'NaN'},['vermin! ']
T_15,11,ROI_204.png,228285,513,445,0.027,[],['NONE'],[0.859],1,[],{0: 'NaN'},['brutel. ']
T_15,11,ROI_205.png,197961,453,437,0.123,['tintin'],[0.831],[0.953],1,['1'],{0: 'tintin'},"[""snowy.ly. My poor snowy!. It's me. Don't be afraid. ""]"
T_15,11,ROI_206.png,162127,371,437,0.117,['tintin'],[0.793],[0.889],1,['1'],{0: 'tintin'},['YYEEOW! ']
T_15,11,ROI_207.png,234232,536,437,0.031,['tintin'],[0.915],[0.856],1,['1'],{0: 'tintin'},['A rat! ']
T_15,11,ROI_208.png,151506,342,443,0.116,['tintin'],[0.726],"[0.716, 0.675]",2,[],"{0: 'NaN', 1: 'NaN', 2: 'tintin'}","['ahem ', '0 0 ']"
T_15,11,ROI_209.png,201778,466,433,0.148,['tintin'],[0.865],"[0.933, 0.898]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['loss explain. ', 'so now, up your fists. ']"
T_15,12,ROI_212.png,194445,447,435,0.219,['tintin'],[0.898],"[0.952, 0.943]",2,['2'],"{0: 'NaN', 1: 'tintin'}","[""Yes, me too. I'm going to explain something to you.... "", 'assure you, I.... made. misfake... It was misunderstanding.... ']"
T_15,12,ROI_213.png,190920,430,444,0.009,[],['NONE'],[0.664],1,[],{0: 'NaN'},['0 0 ']
T_15,12,ROI_214.png,199290,455,438,0.0,[],['NONE'],[],0,[],{},[]
T_15,12,ROI_215.png,186102,422,441,0.0,[],['NONE'],[],0,[],{},[]
T_15,12,ROI_216.png,232140,530,438,0.0,['tintin'],[0.887],[],0,[],{},[]
T_15,12,ROI_217.png,167388,377,444,0.067,[],['NONE'],[0.611],1,[],"{0: 'NaN', 1: 'NaN'}",['!']
T_15,12,ROI_218.png,240012,531,452,0.0,[],['NONE'],[],0,[],{},[]
T_15,12,ROI_219.png,128627,293,439,0.205,[],['NONE'],[0.929],1,[],{0: 'NaN'},['The radio operator!. well. old chap. if only you knew. ']
T_15,12,ROI_220.png,113701,259,439,0.097,[],['NONE'],[0.938],1,[],{0: 'NaN'},"[""Ahal. He's coming back up. ""]"
T_15,12,ROI_221.png,106281,241,441,0.0,[],['NONE'],[],0,[],{},[]
T_15,12,ROI_222.png,196240,446,440,0.0,[],['NONE'],[],0,[],{},[]
T_15,12,ROI_223.png,253800,564,450,0.0,['tintin'],[0.806],[],0,[],{},[]
T_15,12,ROI_224.png,145971,331,441,0.0,[],['NONE'],[],0,[],{},[]
T_15,13,ROI_227.png,139284,318,438,0.052,[],['NONE'],[0.847],1,[],{0: 'NaN'},['My God! ']
