book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_12,2,ROI_45.png,196686,441,446,0.0,['haddock'],[0.959],[],0,[],{},[]
T_12,2,ROI_46.png,164353,371,443,0.125,['haddock'],[0.888],[0.813],1,['1'],{0: 'haddock'},"['Billions, of blue. blistering barnacles!. ']"
T_12,2,ROI_47.png,226304,512,442,0.0,[],['NONE'],[],0,[],{},[]
T_12,2,ROI_48.png,155936,352,443,0.0,[],['NONE'],[],0,[],{},[]
T_12,2,ROI_49.png,235320,530,444,0.0,['haddock'],[0.932],[],0,[],{},[]
T_12,2,ROI_50.png,197574,442,447,0.179,['haddock'],[0.979],[0.811],1,[],{0: 'NaN'},['These journalists are all the same wonder what Tintin will have to say about this.... ']
T_12,2,ROI_51.png,198900,450,442,0.239,"['haddock', 'tintin']","[0.973, 0.95]",[0.882],1,['1'],{0: 'haddock'},['These journalists are incorrigible. We could ']
T_12,2,ROI_52.png,232290,522,445,0.0,[],['NONE'],[],0,[],{},[]
T_12,2,ROI_53.png,156992,352,446,0.0,[],['NONE'],[],0,[],{},[]
T_12,3,ROI_55.png,181596,409,444,0.136,"['tintin', 'snowy']","[0.919, 0.854]","[0.765, 0.633]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['yes. "" ', 'mr. tintin?. yes. ']"
T_12,3,ROI_56.png,218892,493,444,0.348,"['tintin', 'haddock']","[0.941, 0.919]","[0.938, 0.725]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['It is, but. ', ""mr. tintin. see from this morning's paper that you are going to try and 'discover the treasure Red Rackham. Is that correct?. ""]"
T_12,3,ROI_57.png,186874,419,446,0.293,['tintin'],[0.92],[0.962],1,[],{0: 'NaN'},"['Good. In that case, without saying. shall accompany you. As for the treasure, will be satisfied with half share. Here is my card.... ']"
T_12,3,ROI_58.png,198468,444,447,0.029,"['snowy', 'tintin']","[0.911, 0.892]",[0.836],1,['1'],{0: 'tintin'},['UNKNOWN']
T_12,3,ROI_59.png,181251,411,441,0.237,['tintin'],[0.92],"[0.924, 0.873]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['most certainly. young man. ', ""That's. That's really your name?. ""]"
T_12,3,ROI_60.png,205480,467,440,0.068,"['haddock', 'tintin']","[0.966, 0.925]",[0.889],1,['1'],{0: 'tintin'},"['Look, Captain.... ']"
T_12,3,ROI_61.png,181035,405,447,0.068,"['tintin', 'haddock', 'snowy']","[0.93, 0.923, 0.854]",[0.671],1,['1'],{0: 'haddock'},['Blistering barnacles. ']
T_12,3,ROI_62.png,214560,480,447,0.0,[],['NONE'],[],0,[],{},[]
T_12,3,ROI_63.png,195360,440,444,0.461,['tintin'],[0.934],[0.811],1,['1'],{0: 'tintin'},"[""But, sir, if understand correctly, your name is simply rackham?. Red is perhaps the name of. your spouse? In which case, see no' connection between you and the pirate red Rackham, ""]"
T_12,3,ROI_64.png,174985,395,443,0.0,['tintin'],[0.924],[],0,[],{},[]
T_12,3,ROI_65.png,416472,938,444,0.2,[],['NONE'],"[0.862, 0.861, 0.66, 0.6]",4,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN', 3: 'NaN'}","[""I am! And here's my family tree to prove it. "", ""Mr. Tintin?. I'm claiming, my share of the treasure. I am the last surviving descendant of Red Rackham. "", 'no, me ', 'don. listen to them. me ']"
T_12,4,ROI_67.png,177242,401,442,0.242,"['haddock', 'tintin']","[0.952, 0.925]",[0.972],1,['1'],{0: 'haddock'},"['leave. tiff, "" "" There\'s. "" soon see a real Red Rackham among this crowd! ']"
T_12,4,ROI_68.png,196248,444,442,0.142,"['haddock', 't-t']","[0.939, 0.787]",[0.736],1,[],{0: 'NaN'},['you. ire all quite being descendants rackham? ']
T_12,4,ROI_69.png,216270,486,445,0.286,['haddock'],[0.959],[0.809],1,[],{0: 'NaN'},"[""Good. Well! I'm direct descendant of Sir Francis Haddock who all those years ago killed Red Rackham in single combat. ""]"
T_12,4,ROI_70.png,195364,442,442,0.139,['haddock'],[0.95],[0.735],1,['1'],{0: 'haddock'},['when of my ancestor. mounting in mel. ']
T_12,4,ROI_71.png,165942,378,439,0.204,[],['NONE'],"[0.8, 0.756]",2,[],"{0: 'NaN', 1: 'NaN'}","[""What's going on up there? "", 'Avast, freshwater pirates! ']"
T_12,4,ROI_72.png,226505,509,445,0.0,[],['NONE'],[],0,[],{},[]
T_12,4,ROI_73.png,397380,895,444,0.0,"['t-t', 't-t']","[0.828, 0.824]",[],0,[],{},[]
T_12,4,ROI_74.png,197580,444,445,0.226,"['t-t', 't-t']","[0.95, 0.947]","[0.887, 0.881]",2,['2'],"{0: 'NaN', 1: 't-t'}","['what hooligans. ', 'hooligans. indeed. ']"
T_12,4,ROI_75.png,177760,404,440,0.256,"['t-t', 't-t']","[0.98, 0.952]","[0.868, 0.831]",2,"['1', '2']","{0: 't-t', 1: 't-t'}","['To be precise : a real hooli- gan band! ', 'A real band of hooligans! ']"
T_12,4,ROI_76.png,181662,411,442,0.143,['haddock'],[0.953],[0.887],1,['1'],{0: 'haddock'},"['And there are your files, fancy-dress freebooters. ']"
T_12,4,ROI_77.png,227906,511,446,0.0,"['t-t', 't-t']","[0.98, 0.968]",[],0,[],{},[]
T_12,5,ROI_79.png,176440,401,440,0.187,"['haddock', 'tintin', 'snowy']","[0.957, 0.91, 0.9]",[0.879],1,['1'],{0: 'snowy'},"[""there We've seen off that bunch of. swindlers. ""]"
T_12,5,ROI_80.png,117920,268,440,0.15,"['haddock', 'tintin']","[0.931, 0.929]","[0.933, 0.866]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""leave it, I'll go and seers. "", 'again?. ']"
T_12,5,ROI_81.png,181630,410,443,0.334,"['t-t', 't-t', 'tintin']","[0.956, 0.944, 0.89]","[0.969, 0.934]",2,"['1', '2']","{0: 'tintin', 1: 'tintin'}","['!', 'Is that you. Tintin?. could you give us hand?. some first-class hooligan, hurled something. heads.... on our ']"
T_12,5,ROI_82.png,103452,233,444,0.172,"['t-t', 'tintin']","[0.966, 0.895]",[0.971],1,['1'],{0: 't-t'},"[""Come in, we'll sort that out. ""]"
T_12,5,ROI_83.png,195364,442,442,0.017,"['haddock', 't-t', 'tintin', 't-t', 'snowy']","[0.95, 0.935, 0.931, 0.799, 0.769]",[0.901],1,['1'],{0: 'haddock'},['?']
T_12,5,ROI_84.png,153650,350,439,0.122,"['calculus', 'haddock']","[0.963, 0.951]",[0.792],1,['1'],{0: 'calculus'},['would like to speak Mr. Tintin. please. ']
T_12,5,ROI_85.png,131859,299,441,0.289,"['haddock', 'calculus']","[0.97, 0.931]","[0.943, 0.885]",2,"['1', '2']","{0: 'haddock', 1: 'calculus'}","['Why?.... il suppose your name is Red Rackham? ', 'yes?. ']"
T_12,5,ROI_86.png,96138,218,441,0.406,"['haddock', 'calculus']","[0.949, 0.827]","[0.929, 0.841]",2,"['1', '2']","{0: 'calculus', 1: 'calculus'}","[""No. I'm asking you if you're also called Red Rackham.... "", 'ah ']"
T_12,5,ROI_87.png,135725,305,445,0.337,['haddock'],[0.963],"[0.93, 0.789]",2,['2'],"{0: 'NaN', 1: 'haddock'}","[""please speak up. I'm little hard hearing.... "", ""I'm asking you what your name is. ""]"
T_12,5,ROI_88.png,256004,574,446,0.0,"['tintin', 'calculus', 'haddock', 't-t', 'snowy']","[0.932, 0.89, 0.879, 0.825, 0.793]",[],0,[],{},[]
T_12,5,ROI_89.png,197132,442,446,0.298,"['tintin', 'haddock', 'calculus']","[0.918, 0.887, 0.834]",[0.908],1,['1'],{0: 'calculus'},"[""not in?. Oh! What a pity!. Never mind! I'll come back. I would have liked to speak to Mr. Tintin in person.... ""]"
T_12,5,ROI_90.png,151640,340,446,0.329,['tintin'],[0.953],"[0.904, 0.791]",2,['2'],"{0: 'NaN', 1: 'tintin'}","[""Ahl. It's Mr. Tintin?. they. told me you weren here. "", ""That's me. do you want?. ""]"
T_12,5,ROI_91.png,143412,323,444,0.22,"['tintin', 'snowy']","[0.912, 0.728]","[0.898, 0.692]",2,"['1', '2']","{0: 'tintin', 1: 'tintin'}","['am. delighted to meet you. My name is Calculus. Cuthbert Calculus. ', '0h ']"
T_12,5,ROI_92.png,294595,665,443,0.255,"['haddock', 'tintin', 'snowy']","[0.923, 0.863, 0.833]","[0.883, 0.779]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['sharks? ', ""No, Calculus, Cuthbert Calculus. Mr. tintin. heard that you are setting out on treasure hunt. That's all very well. But have you thought of sharks? ""]"
T_12,6,ROI_94.png,144861,327,443,0.474,['tintin'],[0.907],"[0.94, 0.897]",2,['2'],"{0: 'NaN', 1: 'tintin'}","[""No young man, I'm talking. of sharks. suppose that you will have to do some diving. Well, watch out for sharks. "", 'but. ']"
T_12,6,ROI_95.png,127449,289,441,0.718,['tintin'],[0.905],"[0.87, 0.796]",2,['2'],"{0: 'NaN', 1: 'tintin'}","[""I'm right, But I've invented device to explore the ocean bed that is shark-proof. If you'd like to come back with me, I'll show it to you.... "", ""I'm very sorry : but I. ""]"
T_12,6,ROI_96.png,96574,218,443,0.529,"['tintin', 'calculus']","[0.915, 0.832]","[0.867, 0.864]",2,"['1', '2']","{0: 'calculus', 1: 'tintin'}","[""barely it's not far. ten minutes.. "", ""I'm sorry, but I'm terribly busy. and don't have.... ""]"
T_12,6,ROI_97.png,103452,233,444,0.519,['tintin'],[0.911],"[0.916, 0.891]",2,['1'],"{0: 'tintin', 1: 'NaN'}","[""It's no good. havenit. spot the time. no time! "", 'But of course! these gentlemen. can come. with you.... ']"
T_12,6,ROI_98.png,102350,230,445,0.287,"['tintin', 'calculus']","[0.892, 0.781]",[0.939],1,['1'],{0: 'calculus'},"[""well. That's settled. Let's go directly! ""]"
T_12,6,ROI_99.png,195363,441,443,0.11,"['t-t', 'haddock', 'calculus', 't-t', 'tintin']","[0.975, 0.939, 0.86, 0.73, 0.711]",[0.689],1,['1'],{0: 'calculus'},['Thank you for agreeing to come so quickly. ']
T_12,6,ROI_100.png,198900,450,442,0.196,"['t-t', 'haddock', 'tintin', 'calculus']","[0.984, 0.945, 0.929, 0.921]","[0.82, 0.69]",2,"['1', '2']","{0: 'calculus', 1: 'tintin'}","['No. Calculus, Cuthbert calculus. ', ""Don't mention it. ""]"
T_12,6,ROI_101.png,191808,432,444,0.145,"['t-t', 'haddock', 'tintin']","[0.951, 0.938, 0.836]",[0.847],1,[],{0: 'NaN'},"[""You see, we're here. floor. ""]"
T_12,6,ROI_102.png,602100,1350,446,0.0,[],['NONE'],[],0,[],{},[]
T_12,6,ROI_103.png,194480,440,442,0.127,"['t-t', 'tintin']","[0.941, 0.885]",[0.71],1,[],{0: 'NaN'},"[""Yes, that's a new device for carbonating soda-water. ""]"
T_12,6,ROI_104.png,170226,386,441,0.136,"['tintin', 'calculus', 'haddock']","[0.966, 0.954, 0.892]",[0.919],1,['1'],{0: 'calculus'},"['And that\'s an apparatus for brus. hing "" clothes. ']"
T_12,6,ROI_105.png,220558,499,442,0.0,"['t-t', 't-t', 'haddock', 'snowy']","[0.935, 0.921, 0.909, 0.804]",[],0,[],{},[]
T_12,7,ROI_107.png,198900,442,450,0.189,"['tintin', 'calculus']","[0.906, 0.759]",[0.912],1,['1'],{0: 'calculus'},"[""no, brushing It's one of my latest inventions. ""]"
T_12,7,ROI_108.png,259522,578,449,0.246,"['tintin', 'calculus']","[0.958, 0.794]",[0.946],1,[],{0: 'NaN'},"['The clothes are sucked inside the apparatus, where they undergo vigorous brushing for thirty seconds. After which, they. emerge as good as new. ']"
T_12,7,ROI_109.png,133200,300,444,0.0,[],['NONE'],[],0,[],{},[]
T_12,7,ROI_110.png,397830,894,445,0.0,['snowy'],[0.799],[],0,[],{},[]
T_12,7,ROI_111.png,193599,439,441,0.184,"['t-t', 'haddock', 'tintin', 'snowy']","[0.946, 0.916, 0.914, 0.873]",[0.789],1,['1'],{0: 'tintin'},"['Billions of blue, biliques blistering barnacles!. ']"
T_12,7,ROI_112.png,291684,654,446,0.0,"['haddock', 'tintin', 't-t', 't-t']","[0.968, 0.953, 0.872, 0.85]",[],0,[],{},[]
T_12,7,ROI_113.png,146076,329,444,0.355,"['haddock', 'calculus']","[0.955, 0.927]","[0.913, 0.861]",2,['1'],"{0: 'calculus', 1: 'NaN'}","[""that?. yes, it's for brushing clothes. "", ""You're going to pifty. me for a new suit do you hear? ""]"
T_12,7,ROI_114.png,151506,342,443,0.34,"['calculus', 'haddock']","[0.924, 0.867]",[0.945],1,['1'],{0: 'calculus'},['But this is even more ingenious. Since have very little space. and my bed takes up too much. ']
T_12,7,ROI_115.png,401376,904,444,0.046,"['haddock', 'calculus']","[0.804, 0.784]",[0.746],1,['1'],{0: 'calculus'},['invented this collapsible wall-bed. ']
T_12,7,ROI_116.png,192270,435,442,0.195,"['haddock', 'calculus']","[0.938, 0.913]",[0.947],1,['1'],{0: 'haddock'},"[""You Bashi-bazouk. Now look what you've done. ""]"
T_12,8,ROI_118.png,270774,614,441,0.068,"['t-t', 't-t', 'tintin', 'haddock', 'snowy']","[0.89, 0.884, 0.868, 0.867, 0.853]",[0.779],1,['1'],{0: 'haddock'},"['But look, you bragging in it! ']"
T_12,8,ROI_119.png,322218,729,442,0.078,"['calculus', 'haddock', 'tintin']","[0.905, 0.853, 0.81]",[0.946],1,['1'],{0: 'calculus'},"['Ah. Yes, how does one it back?. there. ']"
T_12,8,ROI_120.png,388912,872,446,0.0,"['tintin', 'snowy']","[0.85, 0.707]",[],0,[],{},[]
T_12,8,ROI_121.png,206438,466,443,0.302,"['haddock', 'calculus', 'calculus']","[0.959, 0.919, 0.864]",[0.915],1,['1'],{0: 'haddock'},"['Between ourselves. wouldn\'t have through "" Fortificency. them. capable of they seemed so serious.... ']"
T_12,8,ROI_122.png,118188,268,441,0.233,['calculus'],[0.87],[0.908],1,[],{0: 'NaN'},['And this is my invention to explore the of the ocean. ']
T_12,8,ROI_123.png,340104,766,444,0.236,"['tintin', 'snowy', 'haddock']","[0.944, 0.848, 0.701]",[0.61],1,['1'],{0: 'haddock'},"[""As you can see, it's a type of miniature submarine. It is equipped with an electric motor and has oxygen supplies. for two hours. diving.... ""]"
T_12,8,ROI_124.png,130077,291,447,0.266,[],['NONE'],[0.919],1,[],{0: 'NaN'},['Let me show you how it operates. ']
T_12,8,ROI_125.png,197574,442,447,0.02,[],['NONE'],[0.927],1,[],{0: 'NaN'},['?']
T_12,8,ROI_126.png,203385,455,447,0.242,['snowy'],[0.867],[0.782],1,['1'],{0: 'snowy'},"[""don. understand. it's sabotage. no, sir, you it's sabotage, Someone has subotaged my invention. ""]"
T_12,8,ROI_127.png,191780,430,446,0.383,"['haddock', 'calculus', 'tintin']","[0.942, 0.932, 0.924]","[0.865, 0.836]",2,"['1', '2']","{0: 'calculus', 1: 'haddock'}","['for two?. you want it to be two-seater?. ', ""we're very sorry. Mr. Calculus, but as far as we're concerned your apparatus will not do. ""]"
T_12,9,ROI_129.png,134946,306,441,0.316,['tintin'],[0.885],"[0.904, 0.894]",2,"['1', '2']","{0: 'tintin', 1: 'tintin'}","[""No, Mr. Calculus, I'm saying your invention isn't suited for us! "", 'oh good! ']"
T_12,9,ROI_130.png,254856,574,444,0.181,"['haddock', 't-t', 'calculus', 'tintin', 'snowy']","[0.95, 0.944, 0.933, 0.897, 0.753]",[0.751],1,['1'],{0: 'calculus'},"[""Well, gentlemen, that's agreed then, I'll make another, ller model. It'll be ready in just over a week. ""]"
T_12,9,ROI_131.png,196686,441,446,0.357,"['haddock', 'snowy', 'tintin']","[0.94, 0.899, 0.856]",[0.765],1,['1'],{0: 'tintin'},"[""sayfully the well, is ready for, our departure. only we could mana- ge to find a diving suit. pent three days. combing marine. suppliers : it's impossible to ""]"
T_12,9,ROI_132.png,158840,361,440,0.272,"['haddock', 'tintin']","[0.937, 0.901]","[0.9, 0.836, 0.738]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['say. look. ', 'for sale complete. biving. "" menzig. equip. as ', ""Well, blow me down. let's ""]"
T_12,9,ROI_133.png,302126,682,443,0.0,['tintin'],[0.714],[],0,[],{},[]
T_12,9,ROI_134.png,125685,285,441,0.317,['haddock'],[0.963],"[0.941, 0.862]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['Ah. Yes, the diving. suit. follow me. ', ""morning We'd like to see the diving suit. ""]"
T_12,9,ROI_135.png,177508,398,446,0.081,"['tintin', 'haddock']","[0.935, 0.894]","[0.916, 0.699]",2,['2'],"{0: 'NaN', 1: 'haddock'}","['there. ', 'there. ']"
T_12,9,ROI_136.png,217202,487,446,0.213,"['tintin', 'haddock']","[0.705, 0.701]","[0.918, 0.865]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['?', 'Beware, young lad, beware! Money does not bring happiness. ']"
T_12,9,ROI_137.png,197132,442,446,0.336,"['haddock', 'tintin']","[0.892, 0.768]","[0.931, 0.763]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","[""why?. because see you're going to set out on hunt for treasure. "", 'Why... Why do you tell me that? ']"
T_12,9,ROI_138.png,195800,440,445,0.241,['haddock'],[0.9],"[0.966, 0.769]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","['It\'s written all over your face. "" ', 'You see that? Where do you see that? ']"
T_12,9,ROI_139.png,178488,402,444,0.333,"['haddock', 'tintin']","[0.948, 0.752]","[0.965, 0.909]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","[""over my face?. but. But what's so extraordinary about my face?. tintin, do you see "", 'well honestly. ']"
T_12,9,ROI_140.png,211788,477,444,0.081,"['haddock', 'tintin']","[0.953, 0.915]",[0.913],1,['1'],{0: 'haddock'},['Blistering barnacles. ']
T_12,10,ROI_142.png,195363,441,443,0.123,"['haddock', 'tintin']","[0.908, 0.866]",[0.747],1,['1'],{0: 'haddock'},"['It\'s ghastly!.. What\'s happened to"" one. ']"
T_12,10,ROI_143.png,165750,375,442,0.314,"['haddock', 'haddock', 'tintin']","[0.955, 0.929, 0.814]","[0.924, 0.688]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","[""nothing at all, captain! you're just looking in a concave mirror! and here's a convex one. "", 'Ah.l Good!. ']"
T_12,10,ROI_144.png,144534,327,442,0.175,"['haddock', 'snowy']","[0.932, 0.921]",[0.941],1,['1'],{0: 'haddock'},"[""But there's another mirror. want to clear matters. ""]"
T_12,10,ROI_145.png,77604,174,446,0.058,[],['NONE'],[0.842],1,[],{0: 'NaN'},['ohl ']
T_12,10,ROI_146.png,203796,459,444,0.188,"['tintin', 'snowy', 'haddock']","[0.881, 0.858, 0.856]","[0.777, 0.736]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","['Seven years of bad luck! ', 'And five pounds for the mirror! ']"
T_12,10,ROI_147.png,201537,457,441,0.453,"['haddock', 'tintin']","[0.934, 0.907]","[0.867, 0.758]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","['Maybe, but what about the diving how. ', ""And besides, believe me, nowadays hidden treasure doesn't exist any more.... ""]"
T_12,10,ROI_148.png,182546,413,442,0.206,"['haddock', 'tintin']","[0.936, 0.908]",[0.935],1,['1'],{0: 'tintin'},['done. collected this afternoon. are captains. coming. ']
T_12,10,ROI_149.png,196249,443,443,0.178,"['haddock', 'tintin', 'snowy']","[0.962, 0.952, 0.906]",[0.744],1,[],{0: 'NaN'},"[""Remember what you, my boy! You won't discover any treasure. ""]"
T_12,10,ROI_150.png,400500,900,445,0.0,[],['NONE'],[],0,[],{},[]
T_12,10,ROI_151.png,209150,470,445,0.123,"['haddock', 'tintin']","[0.952, 0.921]","[0.859, 0.599]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['no, rotten! ', 'good morning. Captain. Is all well? ']"
T_12,10,ROI_152.png,184198,413,446,0.373,"['haddock', 'tintin']","[0.97, 0.898]","[0.968, 0.86]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['Yes, bad. very bad. I\'m jill. "" flu, no doubt.... been having good Well, in short. in couple of words, I\'m not going! ', 'UNKNOWN']"
T_12,10,ROI_153.png,196690,442,445,0.322,"['haddock', 'tintin']","[0.943, 0.924]",[0.917],1,[],{0: 'NaN'},"[""very. serious. I'm not superstitious, but to break sailing. No. definitely not, I'm not going! ""]"
T_12,11,ROI_155.png,181560,408,445,0.046,"['t-t', 't-t', 'haddock']","[0.979, 0.859, 0.766]",[0.92],1,['1'],{0: 't-t'},['good morning. ']
T_12,11,ROI_156.png,234827,523,449,0.362,"['t-t', 'haddock', 'tintin']","[0.986, 0.945, 0.921]","[0.922, 0.743]",2,"['1', '2']","{0: 'haddock', 1: 't-t'}","[""what did young. That's a brilliant start, isn't it? "", 'bad news. gentlemen. Max Bird has spot away! ']"
T_12,11,ROI_157.png,176268,397,444,0.448,"['t-t', 'tintin']","[0.986, 0.891]","[0.917, 0.915]",2,"['1', '2']","{0: 'tintin', 1: 't-t'}","[""That's bad.... "", 'Yes, the accused antique dealer managed to give the police the slip as he was being taken to the examining magistrate for tioning. ques. ']"
T_12,11,ROI_158.png,235405,529,445,0.098,"['t-t', 't-t', 'tintin', 'haddock', 'snowy']","[0.939, 0.92, 0.876, 0.851, 0.733]",[0.738],1,[],{0: 'NaN'},"['letter for. you, captain.... ']"
T_12,11,ROI_159.png,176757,399,443,0.076,"['t-t', 't-t', 'haddock', 'tintin']","[0.989, 0.978, 0.931, 0.891]",[0.677],1,['1'],{0: 'haddock'},['former. ']
T_12,11,ROI_160.png,178605,405,441,0.148,"['haddock', 'tintin', 'snowy']","[0.954, 0.95, 0.772]",[0.857],1,['1'],{0: 'haddock'},['Billions of biliqus blue blistering barnacles! ']
T_12,11,ROI_161.png,182928,412,444,0.253,"['haddock', 'tintin']","[0.973, 0.936]","[0.881, 0.799]",2,"['1', '2']","{0: 'haddock', 1: 'tintin'}","[""Read for yourself! it's ghastly!. "", 'Is it bad news, Captain? ']"
T_12,11,ROI_162.png,196690,442,445,0.0,[],['NONE'],[],0,[],{},[]
T_12,11,ROI_163.png,209150,470,445,0.0,"['t-t', 'haddock', 'tintin', 'snowy']","[0.975, 0.956, 0.955, 0.898]",[],0,[],{},[]
T_12,11,ROI_164.png,232366,521,446,0.25,"['t-t', 't-t']","[0.937, 0.871]",[0.795],1,[],{0: 'NaN'},"['No? Then, gentlemen, I can tell you my machine is now ready. when can come aboard? ']"
T_12,11,ROI_165.png,210040,472,445,0.235,"['haddock', 'tintin']","[0.958, 0.94]","[0.873, 0.652]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","[""There's no question of you coming aboard! Your machine doesn't interest us! "", 'Tomorrow? ']"
T_12,11,ROI_166.png,146850,330,445,0.339,"['haddock', 'tintin']","[0.953, 0.949]","[0.906, 0.647]",2,[],"{0: 'NaN', 1: 'NaN'}","[""Today?... Good! I'll go and collect it at once. "", 'No, not tomorrow! never. ']"
T_12,12,ROI_168.png,244408,548,446,0.0,[],['NONE'],[],0,[],{},[]
T_12,12,ROI_169.png,153768,344,447,0.0,['haddock'],[0.885],[],0,[],{},[]
T_12,12,ROI_170.png,193088,431,448,0.225,['haddock'],[0.844],[0.881],1,['1'],{0: 'haddock'},"[""You may be deaf. blistering barnacles! But you aren't blind, are eyou? ""]"
T_12,12,ROI_171.png,173213,391,443,0.0,['haddock'],[0.778],[],0,[],{},[]
T_12,12,ROI_172.png,246194,557,442,0.0,['haddock'],[0.966],[],0,[],{},[]
T_12,12,ROI_173.png,171990,390,441,0.185,"['haddock', 'tintin']","[0.948, 0.772]","[0.962, 0.761]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","['let\'s hope so. "" ', 'there! understood! ']"
T_12,12,ROI_174.png,196248,444,442,0.364,"['haddock', 't-t', 'tintin']","[0.961, 0.924, 0.914]","[0.911, 0.907]",2,['1'],"{0: 'haddock', 1: 'NaN'}","['afraid?. ', ""Is it true, Captain? Tintin has just told us that you've decided not to go. It seems you afraid.... ""]"
T_12,12,ROI_175.png,148185,333,445,0.411,"['haddock', 't-t']","[0.978, 0.939]",[0.907],1,['1'],{0: 'haddock'},"['me, afraid?. Afraid of what?. Afraid of whom?. Afraid of you, perhaps?. you better learn that Captain Haddock fears nothing! understand?. we weigh, anchor at dawn tomorrow!. ']"
T_12,12,ROI_176.png,246297,551,447,0.047,"['haddock', 't-t', 'snowy']","[0.964, 0.957, 0.891]",[0.931],1,['1'],{0: 't-t'},['ouch ']
T_12,12,ROI_177.png,603003,1349,447,0.0,[],['NONE'],[],0,[],{},[]
T_12,13,ROI_179.png,180301,407,443,0.134,['tintin'],[0.803],[0.844],1,['1'],{0: 'tintin'},"[""we've left at last. snowy. told boy. ""]"
T_12,13,ROI_180.png,262699,593,443,0.0,['tintin'],[0.949],[],0,[],{},[]
T_12,13,ROI_181.png,142884,324,441,0.078,"['haddock', 'tintin']","[0.958, 0.753]",[0.866],1,[],{0: 'NaN'},['radio message... Have a read. ']
T_12,13,ROI_182.png,196692,444,443,0.409,"['haddock', 'tintin']","[0.921, 0.858]",[0.888],1,['1'],{0: 'tintin'},"['"" Port Commander to Captain SIRIUS. Reduce speed. Motor launch on way to meet you. What does that mean? ']"
T_12,13,ROI_183.png,188292,426,442,0.139,"['haddock', 'tintin']","[0.969, 0.904]",[0.92],1,['1'],{0: 'tintin'},['over there. motor launch coming.... ']
