book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_03,4,ROI_51.png,400493,647,619,0.118,['tintin'],[0.923],"[0.822, 0.813]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['thanks ', 'here, take my gun. ']"
T_03,4,ROI_52.png,376362,609,618,0.166,"['tintin', 'snowy']","[0.957, 0.888]",[0.686],1,['1'],{0: 'tintin'},"[""We're approaching the city. Don't lose sight of him. ""]"
T_03,4,ROI_53.png,389970,630,619,0.229,[],['NONE'],[0.696],1,[],{0: 'NaN'},"[""If Butch isn't on the lookout. with his car, I'm a dead duck! ""]"
T_03,4,ROI_54.png,770658,1239,622,0.062,['tintin'],[0.832],"[0.969, 0.91]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['ok, let her go ', 'saved! ']"
T_03,4,ROI_55.png,780597,1257,621,0.0,[],['NONE'],[],0,[],{},[]
T_03,4,ROI_56.png,383136,614,624,0.451,['haddock'],[0.79],"[0.897, 0.864, 0.714, 0.684]",4,['1'],"{0: 'haddock', 1: 'NaN', 2: 'NaN', 3: 'NaN'}","['some ', 'say. what ainess! ', 'say. what ainess! ', ""A cab driven by the cops hit side on by'another car. ""]"
T_03,4,ROI_57.png,376987,611,617,0.0,[],['NONE'],[],0,[],{},[]
T_03,4,ROI_58.png,329025,535,615,0.214,['haddock'],[0.757],"[0.874, 0.689]",2,"['1', '2']","{0: 'haddock', 1: 'haddock'}","['He looks so you ', 'gee! The poor kid ']"
T_03,4,ROI_59.png,428655,697,615,0.0,[],['NONE'],[],0,[],{},[]
T_03,5,ROI_62.png,338184,549,616,0.345,"['tintin', 'snowy']","[0.904, 0.865]","[0.947, 0.888, 0.692]",3,"['1', '2']","{0: 'snowy', 1: 'tintin', 2: 'NaN'}","['fresh air at last. I feel better. already! ', ""I'm fleck, to be back on my again. 1st could have been much worse "", 'host ']"
T_03,5,ROI_63.png,441570,718,615,0.2,['tintin'],[0.942],"[0.888, 0.879]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['what does a dog do in Chicago when he wants to cross? ', 'Rush hour! ']"
T_03,5,ROI_64.png,346192,562,616,0.073,[],['NONE'],"[0.757, 0.744]",2,[],"{0: 'NaN', 1: 'NaN'}","['?', '?']"
T_03,5,ROI_65.png,397348,644,617,0.0,[],['NONE'],[],0,[],{},[]
T_03,5,ROI_66.png,323020,521,620,0.0,[],['NONE'],[],0,[],{},[]
T_03,5,ROI_67.png,417456,669,624,0.017,[],['NONE'],[0.904],1,[],{0: 'NaN'},['?']
T_03,5,ROI_68.png,386835,629,615,0.065,[],['NONE'],[0.913],1,[],{0: 'NaN'},"[""no one's noticed me ""]"
T_03,5,ROI_69.png,377610,614,615,0.135,[],['NONE'],[0.602],1,[],{0: 'NaN'},"[""That's that then the boss, ""]"
T_03,5,ROI_70.png,372578,599,622,0.314,"['tintin', 'snowy']","[0.861, 0.829]","[0.892, 0.681]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['W-W-what. in-h-happened? ', ""Take it easy, bambino, I gotta you covered coming. he's-a ""]"
T_03,5,ROI_71.png,388029,633,613,0.0,[],['NONE'],[],0,[],{},[]
T_03,5,ROI_72.png,357408,584,612,0.225,['tintin'],[0.799],"[0.822, 0.747]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['thanks. boss. ', ""you done a good job. here's the dough ""]"
T_03,5,ROI_73.png,376376,616,611,0.072,['tintin'],[0.807],[0.926],1,[],{0: 'NaN'},['sure. boss. ']
T_03,6,ROI_75.png,386256,624,619,0.158,['tintin'],[0.913],[0.921],1,[],{0: 'NaN'},"[""No way to outsmart him. This time I'm done. forl ""]"
T_03,6,ROI_76.png,373272,604,618,0.148,['snowy'],[0.805],"[0.889, 0.884]",2,['2'],"{0: 'NaN', 1: 'snowy'}","['one ', 'quick. not a moment to ']"
T_03,6,ROI_77.png,370230,602,615,0.034,['snowy'],[0.923],[0.903],1,[],{0: 'NaN'},['two ']
T_03,6,ROI_78.png,393029,637,617,0.046,[],['NONE'],[0.692],1,[],{0: 'NaN'},['Three!! ']
T_03,6,ROI_79.png,368984,599,616,0.299,"['snowy', 'tintin']","[0.913, 0.912]","[0.941, 0.688]",2,"['1', '2']","{0: 'snowy', 1: 'tintin'}","['Did you see that?. knocked him. stonecold! ', ""Thanks. Snowy! you've saved my life. again. ill ""]"
T_03,6,ROI_80.png,368966,598,617,0.414,"['tintin', 'snowy']","[0.959, 0.92]","[0.916, 0.805]",2,"['1', '2']","{0: 'snowy', 1: 'tintin'}","['What about letting me go for the police? ', ""Now, let's see what goes on in here. maybe there's some way. to nail the whole bunch off cut-throats. ""]"
T_03,6,ROI_81.png,321552,522,616,0.0,[],['NONE'],[],0,[],{},[]
T_03,6,ROI_82.png,440820,711,620,0.088,[],['NONE'],[0.931],1,[],{0: 'NaN'},['whatta whatta hit. me? ']
T_03,6,ROI_83.png,380545,605,629,0.159,[],['NONE'],[0.779],1,[],{0: 'NaN'},['getting any own back sure as my name Pietro! ']
T_03,6,ROI_84.png,379440,612,620,0.174,[],['NONE'],[0.944],1,[],{0: 'NaN'},"['I losta my gun, make gooda weapons in ']"
T_03,6,ROI_85.png,767556,1242,618,0.075,['tintin'],[0.825],"[0.854, 0.691]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['Can you hear anything? ', 'What are they saying? ']"
T_03,7,ROI_87.png,778734,1254,621,0.02,"['tintin', 'snowy']","[0.831, 0.781]",[0.803],1,[],{0: 'NaN'},['?']
T_03,7,ROI_88.png,368966,598,617,0.0,['tintin'],[0.878],[],0,[],{},[]
T_03,7,ROI_89.png,404790,655,618,0.171,[],['NONE'],[0.657],1,[],{0: 'NaN'},['Holy smoke guy He knocked out the boss. said Pietro too ']
T_03,7,ROI_90.png,367686,594,619,0.0,[],['NONE'],[],0,[],{},[]
T_03,7,ROI_91.png,365800,590,620,0.238,['tintin'],[0.892],[0.869],1,[],{0: 'NaN'},"[""good, he's gone! I must take care of the other two before ""]"
T_03,7,ROI_92.png,339212,548,619,0.103,[],['NONE'],[0.829],1,[],{0: 'NaN'},"[""whoops! There's one ""]"
T_03,7,ROI_93.png,433380,699,620,0.23,"['tintin', 'snowy']","[0.936, 0.875]",[0.648],1,[],{0: 'NaN'},"[""and now the other. tied. The third man will be soon ah, can hear him. he's coming back ""]"
T_03,7,ROI_94.png,365000,584,625,0.198,['snowy'],[0.843],"[0.903, 0.874]",2,"['1', '2']","{0: 'snowy', 1: 'snowy'}","['watch it. coming. ', 'Where the heck can he be hiding? ']"
T_03,7,ROI_95.png,433218,701,618,0.074,['tintin'],[0.865],[0.827],1,[],{0: 'NaN'},"['game, set and match! ']"
T_03,7,ROI_96.png,323490,526,615,0.249,['tintin'],[0.959],"[0.948, 0.671]",2,[],"{0: 'NaN', 1: 'NaN'}","[""quick, officer. I've just caught at Capone. of his gangsters! "", 'UNKNOWN']"
T_03,7,ROI_97.png,364780,598,610,0.271,['tintin'],[0.866],[0.778],1,[],{0: 'NaN'},"['sarge? Send a car along. justpicked. ( U.A. "" Ralph-CESP.Did a nutcase. he captured a couple of his hoods. ']"
T_03,8,ROI_99.png,372680,605,616,0.11,['tintin'],[0.875],[0.951],1,['1'],{0: 'tintin'},['why. why did he have to knock me out? ']
T_03,8,ROI_100.png,383161,619,619,0.048,['tintin'],[0.964],[0.895],1,[],{0: 'NaN'},"[""Again? ' ""]"
T_03,8,ROI_101.png,373860,603,620,0.032,['tintin'],[0.874],[0.831],1,['1'],{0: 'tintin'},['UNKNOWN']
T_03,8,ROI_102.png,402408,648,621,0.0,[],['NONE'],[],0,[],{},[]
T_03,8,ROI_103.png,756834,1209,626,0.119,"['tintin', 't-t']","[0.902, 0.756]","[0.911, 0.903, 0.76]",3,"['1', '3']","{0: 'tintin', 1: 'NaN', 2: 't-t'}","[""Help! Another cop!. I'm-cornered! "", 'catch him. Tom! catch him! ', 'UNKNOWN']"
T_03,8,ROI_104.png,366540,596,615,0.06,"['t-t', 'haddock']","[0.915, 0.771]",[0.916],1,[],{0: 'NaN'},['saved ']
T_03,8,ROI_105.png,399199,647,617,0.0,[],['NONE'],[],0,[],{},[]
T_03,8,ROI_106.png,366980,590,622,0.168,['tintin'],[0.953],[0.841],1,['1'],{0: 'tintin'},['whew. That was lucky! live. shaken them off! ']
T_03,8,ROI_107.png,369600,600,616,0.246,"['tintin', 'tintin']","[0.956, 0.731]",[0.803],1,['1'],{0: 'tintin'},['Now how can I find Snowy? How can I get back to the house where I left him? ']
T_03,8,ROI_108.png,365925,595,615,0.227,"['tintin', 'snowy']","[0.929, 0.813]","[0.943, 0.825]",2,"['1', '2']","{0: 'snowy', 1: 'tintin'}","['wooah. wooah! ', ""Great snakes. that's him. that's snowy! ""]"
T_03,8,ROI_109.png,395998,646,613,0.359,"['snowy', 'tintin']","[0.907, 0.904]","[0.876, 0.848, 0.662]",3,"['1', '2', '3']","{0: 'snowy', 1: 'tintin', 2: 'tintin'}","[""Phew! I'm dying of thirst! give a dog a then we'll what happened. "", 'Now live seen it all! ', 'How did you get here? ']"
T_03,9,ROI_111.png,407997,657,621,0.118,"['tintin', 'snowy']","[0.918, 0.879]",[0.909],1,[],{0: 'NaN'},"[""You're a brave fellow, Snowy. and clever! ""]"
T_03,9,ROI_112.png,387500,625,620,0.252,"['tintin', 'snowy']","[0.935, 0.935]","[0.931, 0.871]",2,"['1', '2']","{0: 'snowy', 1: 'tintin'}","[""golly! It's a palace! "", 'The hotel at last. We should have been here days ago. ']"
T_03,9,ROI_113.png,337280,544,620,0.418,"['tintin', 't-t']","[0.928, 0.85]","[0.925, 0.917]",2,"['1', '2']","{0: 'tintin', 1: 't-t'}","[""Thank you. I'd have been here sooner. but was delayed. "", 'ah, there you are Mr. Tintin. we feared to see you. your reservation ']"
T_03,9,ROI_114.png,427110,690,619,0.156,['tintin'],[0.93],"[0.808, 0.732]",2,[],"{0: 'NaN', 1: 'NaN'}","[""You're on the thirty-seventh floor. sir. "", 'good. ']"
T_03,9,ROI_115.png,285359,461,619,0.203,"['tintin', 'snowy']","[0.96, 0.825]","[0.946, 0.886]",2,"['1', '2']","{0: 'tintin', 1: 'snowy'}","['thanks. ', 'This is your room. Mr. Tintin. ']"
T_03,9,ROI_116.png,417933,673,621,0.0,"['tintin', 'snowy']","[0.969, 0.875]",[],0,[],{},[]
T_03,9,ROI_117.png,399199,647,617,0.0,[],['NONE'],[],0,[],{},[]
T_03,9,ROI_118.png,325068,526,618,0.329,['tintin'],[0.895],"[0.961, 0.908]",2,['2'],"{0: 'NaN', 1: 'tintin'}","[""bully. us, and we'lli chew you to pulpl "", 'That Mr. Al Capone, is what I think of your threats. ']"
T_03,9,ROI_119.png,406224,651,624,0.0,['tintin'],[0.949],[],0,[],{},[]
T_03,9,ROI_120.png,373305,607,615,0.209,['snowy'],[0.859],"[0.945, 0.928]",2,"['1', '2']","{0: 'snowy', 1: 'snowy'}","['someone. ', 'hello? hello? hello? ']"
T_03,9,ROI_121.png,359128,583,616,0.341,[],['NONE'],"[0.953, 0.813]",2,[],"{0: 'NaN', 1: 'NaN'}","[""So far so good He was so busy with the phone he didn't hear me coming in. "", 'hello hello? ']"
T_03,9,ROI_122.png,392346,639,614,0.224,['tintin'],[0.872],[0.682],1,['1'],{0: 'tintin'},"[""That's odd. they hung up. a wrong number. maybe. was whispering at the other end. ""]"
T_03,10,ROI_124.png,357650,575,622,0.03,['tintin'],[0.92],[0.848],1,['1'],{0: 'tintin'},['?']
T_03,10,ROI_125.png,373257,603,619,0.104,"['tintin', 'snowy']","[0.893, 0.889]",[0.611],1,['1'],{0: 'snowy'},"[""Now what's the matter? ""]"
T_03,10,ROI_126.png,404752,656,617,0.232,"['tintin', 'snowy']","[0.916, 0.886]",[0.764],1,['1'],{0: 'tintin'},"[""ssh! Don't worry. Snowy. stay here. I'm going to spring alittle surprise. ""]"
T_03,10,ROI_127.png,1142400,896,1275,0.0,[],['NONE'],[],0,[],{},[]
T_03,10,ROI_128.png,1240630,970,1279,0.0,['tintin'],[0.838],[],0,[],{},[]
T_03,10,ROI_129.png,368984,599,616,0.175,[],['NONE'],"[0.913, 0.616]",2,[],"{0: 'NaN', 1: 'NaN'}","[""Why doesn't he show. himself? "", '52 ']"
T_03,10,ROI_130.png,390504,636,614,0.092,['tintin'],[0.911],[0.934],1,['1'],{0: 'tintin'},['At your service! hands up! ']
T_03,10,ROI_131.png,370865,605,613,0.229,"['tintin', 'snowy']","[0.959, 0.893]",[0.662],1,['1'],{0: 'tintin'},['hello! Front desk? This is here right away! ']
T_03,11,ROI_133.png,370832,602,616,0.064,['tintin'],[0.879],[0.964],1,['1'],{0: 'tintin'},['come in! ']
T_03,11,ROI_134.png,340095,553,615,0.0,['t-t'],[0.926],[],0,[],{},[]
T_03,11,ROI_135.png,415800,675,616,0.374,['tintin'],[0.941],"[0.918, 0.796]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['With pleasure. ', ""That's great work, you've captured dangerous criminal. 91 mjay. I ask you to come back with us to the station? just the usual formalities. ""]"
T_03,11,ROI_137.png,790500,1275,620,0.0,[],['NONE'],[],0,[],{},[]
T_03,11,ROI_138.png,360760,580,622,0.0,[],['NONE'],[],0,[],{},[]
T_03,11,ROI_139.png,388642,634,613,0.208,"['tintin', 't-t']","[0.967, 0.945]",[0.616],1,[],{0: 'NaN'},"['please follow me. Mr. Tintin, the chief is expecting you. ']"
T_03,11,ROI_140.png,354020,571,620,0.232,"['tintin', 't-t']","[0.959, 0.843]",[0.968],1,['1'],{0: 'tintin'},"['This all looks pretty fishy to me. prepared, and brought ia gun. ']"
T_03,11,ROI_141.png,388746,626,621,0.118,"['t-t', 'tintin']","[0.938, 0.91]",[0.931],1,['1'],{0: 't-t'},['Please go right in. ']
T_03,11,ROI_142.png,343785,559,615,0.025,['t-t'],[0.89],[0.855],1,['1'],{0: 't-t'},['polic ']
T_03,11,ROI_143.png,418880,680,616,0.0,[],['NONE'],[],0,[],{},[]
T_03,11,ROI_144.png,367172,598,614,0.197,[],['NONE'],"[0.857, 0.802]",2,[],"{0: 'NaN', 1: 'NaN'}","['G.S.C. ', 'G.S.C. gangsters. syndicate chicago ']"
T_03,12,ROI_146.png,389980,629,620,0.308,['tintin'],[0.962],[0.709],1,[],{0: 'NaN'},"[""My dear Mr. Tintin, this is a pleasure glad to meet you. dopliese sit down. Have a cigar no?. Then I'll come straight to the point ""]"
T_03,12,ROI_147.png,375720,606,620,0.037,['tintin'],[0.919],[0.8],1,[],{0: 'NaN'},['?']
T_03,12,ROI_148.png,374480,604,620,0.386,['tintin'],[0.914],[0.78],1,['1'],{0: 'tintin'},"[""Get your hands up, you crook! And I'll take care of that paper. just remember. not to become a gangster's ""]"
T_03,12,ROI_149.png,391208,632,619,0.069,['tintin'],[0.974],[0.699],1,[],{0: 'NaN'},['0h?. is that so? ']
T_03,12,ROI_150.png,368349,597,617,0.148,[],['NONE'],[0.631],1,[],{0: 'NaN'},"['Marvellous little gadget, just under my foot! ']"
T_03,12,ROI_151.png,375114,606,619,0.0,['tintin'],[0.876],[],0,[],{},[]
T_03,12,ROI_153.png,263886,427,618,0.375,['tintin'],[0.898],[0.891],1,['1'],{0: 'tintin'},"[""I've been tricked and now I'm trapped ugh. what a peculiar smell It's like ""]"
T_03,12,ROI_154.png,266976,432,618,0.308,['tintin'],[0.72],[0.926],1,['1'],{0: 'tintin'},"[""help! It's gas! they mean to kill me quick my, ""]"
T_03,12,ROI_155.png,233604,378,618,0.301,['tintin'],[0.748],[0.95],1,['1'],{0: 'tintin'},"[""useless I'm done for I'm choking. My lungs. burning ""]"
T_03,12,ROI_156.png,358938,578,621,0.0,[],['NONE'],[],0,[],{},[]
T_03,12,ROI_157.png,406064,656,619,0.162,[],['NONE'],[0.628],1,[],{0: 'NaN'},"['There he is, nick 0. 0.22 gas sure does knock em out! ']"
T_03,12,ROI_158.png,376992,612,616,0.159,[],['NONE'],[0.695],1,[],{0: 'NaN'},"['To the waterfront, fast. Michigan for him! ']"
T_03,12,ROI_159.png,348270,570,611,0.161,[],['NONE'],[0.832],1,[],{0: 'NaN'},['No one here. All clear. Nick. bringing him along! ']
T_03,13,ROI_161.png,748797,591,1267,0.081,[],['NONE'],[0.96],1,[],{0: 'NaN'},['Give him. swing one. a two. ']
T_03,13,ROI_162.png,812160,640,1269,0.02,[],['NONE'],[0.942],1,[],{0: 'NaN'},['three! ']
T_03,13,ROI_163.png,765744,602,1272,0.072,[],['NONE'],[0.775],1,[],{0: 'NaN'},"[""That's taken care of him. let's go! ""]"
T_03,13,ROI_165.png,364056,591,616,0.0,[],['NONE'],[],0,[],{},[]
T_03,13,ROI_166.png,516460,833,620,0.0,[],['NONE'],[],0,[],{},[]
T_03,13,ROI_167.png,253154,407,622,0.0,[],['NONE'],[],0,[],{},[]
T_03,13,ROI_168.png,365238,591,618,0.0,[],['NONE'],[],0,[],{},[]
T_03,13,ROI_169.png,395445,643,615,0.159,[],['NONE'],"[0.934, 0.917]",2,[],"{0: 'NaN', 1: 'NaN'}","['quit worrying! ', ""If you see him, don't miss. hugh? ""]"
T_03,13,ROI_170.png,365976,598,612,0.126,[],['NONE'],"[0.922, 0.901, 0.887]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['?', '?', 'reach for it, pals! ']"
T_03,14,ROI_172.png,362115,585,619,0.106,[],['NONE'],[0.694],1,[],{0: 'NaN'},['lay. down your guns ']
T_03,14,ROI_173.png,404135,655,617,0.173,[],['NONE'],[0.652],1,[],{0: 'NaN'},"[""Move one muscle, and I'll blow your brains out! ""]"
T_03,14,ROI_174.png,367732,596,617,0.195,['tintin'],[0.77],"[0.942, 0.928, 0.821]",3,['1'],"{0: 'tintin', 1: 'NaN', 2: 'NaN'}","['thanks much obliged, since I had not to gain of my own ', 'UNKNOWN', 'UNKNOWN']"
T_03,14,ROI_175.png,402901,653,617,0.168,['tintin'],[0.724],"[0.945, 0.752]",2,['1'],"{0: 'tintin', 1: 'NaN'}","[""don't swearing I'm just the crops. "", ""I don't wanna die! ""]"
T_03,14,ROI_176.png,420112,682,616,0.28,[],['NONE'],"[0.97, 0.94]",2,[],"{0: 'NaN', 1: 'NaN'}","[""What's going on here? "", ""Ah. could you take delivery of these two solid citizens? They're dangerous criminals ""]"
T_03,14,ROI_177.png,302456,491,616,0.308,[],['NONE'],[0.96],1,[],{0: 'NaN'},['Chicago Tribune! reporter grabs. gangsters!. read all about it!. full get your Chicago Tribune. here ']
T_03,14,ROI_178.png,321030,522,615,0.0,[],['NONE'],[],0,[],{},[]
T_03,14,ROI_179.png,441870,715,618,0.327,[],['NONE'],[0.778],1,[],{0: 'NaN'},"[""see? That's him. sitting there in with a dog by him. good every bullet, you've got. and listen. don't ""]"
T_03,14,ROI_180.png,367632,592,621,0.0,[],['NONE'],[],0,[],{},[]
T_03,14,ROI_181.png,369014,601,614,0.202,[],['NONE'],"[0.935, 0.931]",2,[],"{0: 'NaN', 1: 'NaN'}","['no problem. j always get my man. ', 'you got him!. terrific! ']"
T_03,14,ROI_182.png,366520,595,616,0.172,[],['NONE'],[0.949],1,[],{0: 'NaN'},['usual fee. No extras. Thousand dollars. ']
T_03,14,ROI_183.png,389818,638,611,0.33,[],['NONE'],"[0.937, 0.731]",2,[],"{0: 'NaN', 1: 'NaN'}","['goodbye! ', ""hope I've given satisfaction. sorry. stay ; more clients to take care of morning so long! ""]"
T_03,15,ROI_185.png,415296,672,618,0.244,['tintin'],[0.828],[0.938],1,[],{0: 'NaN'},"[""Dead right. It strikes me. Wouldn't it be a idea if those dummies. did the whole job, instead of us? ""]"
T_03,15,ROI_186.png,321457,521,617,0.435,"['tintin', 'snowy']","[0.89, 0.783]","[0.969, 0.955]",2,"['1', '2']","{0: 'snowy', 1: 'tintin'}","['using dummies. again. . I hope! ', ""now. they. think they've disposed of me. I'm going to arrange a little surprise pals ""]"
T_03,15,ROI_187.png,394880,640,617,0.4,[],['NONE'],"[0.841, 0.683]",2,[],"{0: 'NaN', 1: 'NaN'}","['simple!. We grab it! ', ""listen. I just heard the coconut mob are doing a job this. running. a load of whisky, hidden in gasoline drums. how's about it? ""]"
T_03,15,ROI_188.png,727944,1176,619,0.0,[],['NONE'],[],0,[],{},[]
T_03,15,ROI_189.png,424826,683,622,0.157,[],['NONE'],[0.723],1,[],{0: 'NaN'},"[""I've got a hunch there'll be a reception committee! ""]"
T_03,15,ROI_190.png,378224,616,614,0.0,[],['NONE'],[],0,[],{},[]
T_03,15,ROI_191.png,773760,1240,624,0.133,[],['NONE'],"[0.929, 0.914]",2,[],"{0: 'NaN', 1: 'NaN'}","['ok, come on out! snappy. and notricks ', 'reach for the sky! ']"
T_03,15,ROI_192.png,1168738,1879,622,0.033,[],['NONE'],[0.6],1,[],{0: 'NaN'},['Hands up! ']
T_03,16,ROI_194.png,315392,512,616,0.348,[],['NONE'],[0.976],1,[],{0: 'NaN'},"[""you did a fine job, Mr. Tintin a fine job : Thanks to you. we've landed a redily. big fish. ""]"
T_03,16,ROI_195.png,372704,608,613,0.0,['snowy'],[0.777],[],0,[],{},[]
T_03,16,ROI_196.png,439208,713,616,0.078,[],['NONE'],[0.914],1,[],{0: 'NaN'},"['See ya, fellas! ']"
T_03,16,ROI_197.png,318785,515,619,0.402,[],['NONE'],"[0.935, 0.932]",2,[],"{0: 'NaN', 1: 'NaN'}","[""Don't worry. 1'11 bring Bobby's miles to justice! "", 'Suffering catfish! Getting away under my very nose! lies. too, the big boss. ']"
T_03,16,ROI_198.png,360840,582,620,0.645,['tintin'],[0.904],"[0.867, 0.806]",2,['2'],"{0: 'NaN', 1: 'tintin'}","[""but. but. you don't really country, do you Tintin? "", ""These two telegrams are about Bobby Smiles. they. say he's seen in Redskin' City. a small place near the Indian come on Snowy : ""]"
T_03,16,ROI_199.png,460902,741,622,0.0,[],['NONE'],[],0,[],{},[]
T_03,16,ROI_200.png,372668,604,617,0.303,['snowy'],[0.876],"[0.875, 0.732]",2,[],"{0: 'NaN', 1: 'NaN'}","['redskin. city. ', ""Two whole days on the train! Oh well, we're here at last, and that's what matters! ""]"
T_03,16,ROI_201.png,368874,594,621,0.109,"['snowy', 'haddock']","[0.85, 0.819]",[0.945],1,['1'],{0: 'snowy'},['Just look. Snowy. a real Red Indian. ']
T_03,16,ROI_202.png,406848,652,624,0.221,"['snowy', 'tintin']","[0.856, 0.835]",[0.786],1,['1'],{0: 'tintin'},"['feeling j have a we look a bit out of place here, "" Snowy ']"
T_03,16,ROI_203.png,364002,589,618,0.0,"['snowy', 'tintin']","[0.889, 0.708]",[],0,[],{},[]
